ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	LANGUAGE_FAMILY	BORROWED	BORROWED_SCORE	BORROWED_BASE	AGE	AGE_SCORE	DONOR_LANGUAGE	DONOR_VALUE
59	Portuguese	STONE OR ROCK	pedra	pedra	p ɛ d ɾ ɐ		Indo-European							
60	Portuguese	STONE OR ROCK	calhau	calhau	k a ʎ au		Indo-European							
61	Portuguese	STONE OR ROCK	rocha	rocha	ʁ ɔ ʃ ɐ		Indo-European							
1738	Spanish	STONE OR ROCK	piedra	piedra	p j e ð ɾ a		Indo-European							
1739	Spanish	STONE OR ROCK	roca	roca	r o k a		Indo-European							
3492	Yaqui	STONE OR ROCK	teta	teta	t e t a		Uto-Aztecan	False	0.0		Proto-Tara-Cahitan	1.0		
4922	ZinacantanTzotzil	STONE OR ROCK	ton	ton	t o n		Mayan	False	0.0		Proto-Mayan	1.0		
6190	Qeqchi	STONE OR ROCK	pek	pek	p e kʰ		Mayan	False	0.0		proto-K’iche’an	1.0		
7972	Otomi	STONE OR ROCK	do	do	d o		Otomanguean	False	0.0		Urbano (1605)	0.9		
7973	Otomi	STONE OR ROCK	ma’ye	ma’ye	m a ʔ j e		Otomanguean	False	0.0		Urbano (1605)	0.9		
7974	Otomi	STONE OR ROCK	ndo̲do	ndo̲do	n d ə d o		Otomanguean	False	0.0		modern	0.6		
10194	ImbaburaQuechua	STONE OR ROCK	rumi	rumi	ʐ u m i		Quechuan	False	0.0		Pre-Inca	1.0		
11352	Wichi	STONE OR ROCK	tente	tente	t e n t e		Matacoan	False	0.0		1850-1900	0.8		
12585	Mapudungun	STONE OR ROCK	kura	kura	k u ɻ a		Araucanian	False	0.0		Pre-1606	1.0		
12586	Mapudungun	STONE OR ROCK	lil	lil	l i l		Araucanian	False	0.0		Pre-1606	1.0		
1059	Portuguese	STORE	loja	loja	l ɔ ʒ ɐ		Indo-European							
2784	Spanish	STORE	tienda	tienda	t j e n d a		Indo-European							
2785	Spanish	STORE	almacén	almacén	a l m a s e n		Indo-European							
4358	Yaqui	STORE	tienra	tienra	t i e n r a		Uto-Aztecan	True	1.0		Modern	0.7	Spanish	tienda
5712	ZinacantanTzotzil	STORE	tyenta	tyenta	t j e n t a		Mayan	True	1.0		Earlier Colonial	0.9	Spanish	tienda
7245	Qeqchi	STORE	k'ayib'aal	k'ayib'aal	k ʔ a j i ɓ aː l		Mayan	False	0.0		proto-Eastern Mayan	1.0		
9261	Otomi	STORE	de̲nda	de̲nda	d æ n d a		Otomanguean	True	1.0		pre-modern	1.0	Spanish	tienda
10886	ImbaburaQuechua	STORE	tyinda	tyinda	t j i n d a		Quechuan	True	1.0		Contemporary	0.7	Spanish	tienda
12094	Wichi	STORE	tiena	tiena	t i e n a		Matacoan	True	1.0		1940-present	0.7	Spanish	tienda
70	Portuguese	STORM	tempestade	tempestade	t ẽ p e ʃ t a dʒ i		Indo-European							
1749	Spanish	STORM	tempestad	tempestad	t e m p ɛ s t a ð		Indo-European							
1750	Spanish	STORM	tormenta	tormenta	t o ɾ m e n t a		Indo-European							
3501	Yaqui	STORM	yuku jeka	yuku_jeka	j u k u + j e k a		Uto-Aztecan	False	0.0		Modern	0.7		
4934	ZinacantanTzotzil	STORM	tzuh ton	tzuh_ton	tsʰ u h + t o n		Mayan	False	0.0		Proto-Tzotzil	1.0		
6203	Qeqchi	STORM	kaq sut iq’	kaq_sut_iq’	k a q + s u t + i qʼ		Mayan	False	0.0		Q'eqchi'	1.0		
7985	Otomi	STORM	bu̲nthi	bu̲nthi	b u n θ i		Otomanguean	False	0.0			0.5		
10203	ImbaburaQuechua	STORM	ninan tamya	ninan_tamya	n i n a n + t a m j a		Quechuan	False	0.0		Late Colonial	0.9		
11361	Wichi	STORM	pelhay	pelhay	p e lˠ a j		Matacoan	False	0.0		1850-1900	0.8		
12596	Mapudungun	STORM	lulul wenu	lulul_wenu	l u l u l + w e n u		Araucanian	False	0.0		Pre-1606	1.0		
12597	Mapudungun	STORM	küm küm wenu	küm_küm_wenu	k ɨ m + k ɨ m + w e n u		Araucanian	False	0.0		Pre-1606	1.0		
702	Portuguese	STOVE	fogão	fogão	f o ɡ ɐ̃ũ		Indo-European							
2398	Spanish	STOVE	estufa	estufa	ɛ s t u f a		Indo-European							
4066	Yaqui	STOVE	joona	joona	j oː n a		Uto-Aztecan	True	1.0		Colonial	0.9	Spanish	horno
6850	Qeqchi	STOVE	estuuf	estuuf	e s t uː f		Mayan	True	1.0		Later Post-Conquest Q’eqchi’	0.9	Spanish	estufa
6851	Qeqchi	STOVE	kaxlan chiqleb’	kaxlan_chiqleb’	k a ʃ l a n + tʃ i q l e ɓ		Mayan	False	0.0		Q'eqchi'	1.0		
8744	Otomi	STOVE	stufa	stufa	s t̪ u f a		Otomanguean	True	1.0		pre-modern	1.0	Spanish	estufa
1146	Portuguese	STRAIGHT	direito	direito	dʒ i ɾ ei t u		Indo-European							
1147	Portuguese	STRAIGHT	reto	reto	ʁ ɛ t u		Indo-European							
2880	Spanish	STRAIGHT	derecho	derecho	d ɛ ɾ e tʃ o		Indo-European							
2881	Spanish	STRAIGHT	recto	recto	r e k t o		Indo-European							
4431	Yaqui	STRAIGHT	lutulai	lutulai	l u t u l a i		Uto-Aztecan	False	0.0		Proto-Cahitan	1.0		
5780	ZinacantanTzotzil	STRAIGHT	tuk’	tuk’	t u kʼ		Mayan	False	0.0		Proto-Tzotzil	1.0		
7356	Qeqchi	STRAIGHT	tiik	tiik	t iː kʰ		Mayan	False	0.0		Q'eqchi'	1.0		
9381	Otomi	STRAIGHT	njwäntho	njwäntho	n xʷ ɐ n θ o		Otomanguean	False	0.0		Urbano (1605)	0.9		
10949	ImbaburaQuechua	STRAIGHT	dirichu	dirichu	d i ɾ i tʃ u		Quechuan	True	1.0		Contemporary	0.7	Spanish	derecho
12167	Wichi	STRAIGHT	tatshepiche	tatshepiche	t a tsʰ e p i tʃ e		Matacoan	False	0.0		1940-present	0.7		
13433	Mapudungun	STRAIGHT	üngkü	üngkü	ɨ ŋ k ɨ		Araucanian	False	0.0		Pre-1606	1.0		
13434	Mapudungun	STRAIGHT	nor	nor	n o ɻ		Araucanian	False	0.0		Pre-1606	1.0		
1551	Portuguese	STRANGER	estranho	estranho	i ʃ t ɾ ɐ ɲ u		Indo-European							
1552	Portuguese	STRANGER	forasteiro	forasteiro	f o ɾ a ʃ t ei ɾ u		Indo-European							
3318	Spanish	STRANGER	extranjero	extranjero	ɛ k s t ɾ a n x ɛ ɾ o		Indo-European							
3319	Spanish	STRANGER	forastero	forastero	f o ɾ a s t ɛ ɾ o		Indo-European							
4786	Yaqui	STRANGER	ejtanjeo	ejtanjeo	e j t a n j e o		Uto-Aztecan	True	1.0		Colonial	0.9	Spanish	extranjero
4787	Yaqui	STRANGER	yooi	yooi	j oː i		Uto-Aztecan	False	0.0		Proto-Cahitan	1.0		
7796	Qeqchi	STRANGER	najtil poyanam	najtil_poyanam	n a x t i l + p o j a n a m		Mayan	False	0.0		Q'eqchi'	1.0		
7797	Qeqchi	STRANGER	najt xtenamit	najt_xtenamit	n a x t + ʃ t e n a m i tʰ		Mayan	False	0.0		Q'eqchi'	1.0		
9980	Otomi	STRANGER	zubi	zubi	z u b i		Otomanguean	False	0.0		modern	0.6		
9981	Otomi	STRANGER	nzo̲ho̲	nzo̲ho̲	n z ə h ə		Otomanguean	False	0.0		modern	0.6		
9982	Otomi	STRANGER	ar mi 'rang(u̲)di	ar_mi_'rang(u̲)di	a r + m i + ˀr a n g u d i		Otomanguean	False	0.0			0.5		
11249	ImbaburaQuechua	STRANGER	wayra apamushka	wayra_apamushka	w a j ɾ a + a p a m u ʃ k a		Quechuan	False	0.0		Early Colonial	0.9		
12472	Wichi	STRANGER	tolhejkanhi	tolhejkanhi	t o lˠ e x k a n̥ i		Matacoan	False	0.0		1940-present	0.7		
13728	Mapudungun	STRANGER	ka che	ka_che	k a + tʃ e		Araucanian	False	0.0		Pre-1606	1.0		
850	Portuguese	STRETCH	esticar	esticar	i ʃ tʃ i k a ʁ		Indo-European							
2554	Spanish	STRETCH	alargar	alargar	a l a ɾ ɣ a ɾ		Indo-European							
2555	Spanish	STRETCH	estirar	estirar	ɛ s t i ɾ a ɾ		Indo-European							
2556	Spanish	STRETCH	tender	tender	t e n d ɛ ɾ		Indo-European							
4178	Yaqui	STRETCH	sunte	sunte	s u n t e		Uto-Aztecan	False	0.0		Proto-Sonoran	1.0		
4179	Yaqui	STRETCH	sunta	sunta	s u n t a		Uto-Aztecan	False	0.0		Proto-Sonoran	1.0		
5559	ZinacantanTzotzil	STRETCH	li7 (2)	li7	l i ʔ		Mayan	False	0.0		Proto-Tzeltalan	1.0		
7010	Qeqchi	STRETCH	yu'uk	yu'uk	j u ʔ u kʰ		Mayan	False	0.0		proto-Eastern Mayan	1.0		
7011	Qeqchi	STRETCH	rinok	rinok	r i n o kʰ		Mayan	False	0.0		proto-Eastern Mayan	1.0		
8951	Otomi	STRETCH	ju̲i	ju̲i	x u i		Otomanguean	False	0.0		Urbano (1605)	0.9		
8952	Otomi	STRETCH	maki	maki	m a k i		Otomanguean	False	0.0		Urbano (1605)	0.9		
10748	ImbaburaQuechua	STRETCH	suniachina	suniachina	s u n i a tʃ i n a		Quechuan	False	0.0		Pre-Inca	1.0		
11940	Wichi	STRETCH	itunhi	itunhi	i t u n̥ i		Matacoan	False	0.0		1900-1940	0.7		
13217	Mapudungun	STRETCH	winümün	winümün	w i n ɨ m ɨ n		Araucanian	False	0.0		Pre-1606	1.0		
828	Portuguese	STRIKE OR BEAT	bater	bater	b a t e ʁ		Indo-European							
829	Portuguese	STRIKE OR BEAT	golpear	golpear	ɡ ɔu p i a ʁ		Indo-European							
2533	Spanish	STRIKE OR BEAT	golpear	golpear	g o l p e a ɾ		Indo-European							
4161	Yaqui	STRIKE OR BEAT	beba	beba	b e b a		Uto-Aztecan	False	0.0		Proto-Uto-Aztecan	1.0		
5541	ZinacantanTzotzil	STRIKE OR BEAT	mah	mah	m a h		Mayan	False	0.0		Proto-Tzeltalan	1.0		
5542	ZinacantanTzotzil	STRIKE OR BEAT	bah	bah	ɓ a h		Mayan	False	0.0		Proto-Mayan	1.0		
6977	Qeqchi	STRIKE OR BEAT	b'ujuk	b'ujuk	ɓ u x u kʰ		Mayan	False	0.0		proto-Eastern Mayan	1.0		
6978	Qeqchi	STRIKE OR BEAT	ketok	ketok	k e t o kʰ		Mayan	False	0.0		proto-K’iche’an?	1.0		
6979	Qeqchi	STRIKE OR BEAT	potz'ok	potz'ok	p o tsʼ o kʰ		Mayan	False	0.0		proto-Eastern Mayan	1.0		
6980	Qeqchi	STRIKE OR BEAT	tenok	tenok	t e n o kʰ		Mayan	False	0.75		Greater Tzeltalan + Q’anjob’alan	1.0	Ch’olan	*ten
6981	Qeqchi	STRIKE OR BEAT	wojok	wojok	w o x o kʰ		Mayan	False	0.0		Q'eqchi'	1.0		
8895	Otomi	STRIKE OR BEAT	umbi	umbi	u m b i		Otomanguean	False	0.0		modern	0.6		
8896	Otomi	STRIKE OR BEAT	fa'mi	fa'mi	f a ˀm i		Otomanguean	False	0.0		Urbano (1605)	0.9		
8897	Otomi	STRIKE OR BEAT	fati	fati	f a t̪ i		Otomanguean	False	0.0		modern	0.6		
8898	Otomi	STRIKE OR BEAT	fant’i	fant’i	f a n t̪ʼ i		Otomanguean	False	0.0		Urbano (1605)	0.9		
8899	Otomi	STRIKE OR BEAT	fu̲t'i	fu̲t'i	f u t̪ʼ i		Otomanguean	False	0.0		modern	0.6		
8900	Otomi	STRIKE OR BEAT	hu̲hni	hu̲hni	h u h n i		Otomanguean	False	0.0		modern	0.6		
8901	Otomi	STRIKE OR BEAT	hu̲t'i	hu̲t'i	h u t̪ʼ i		Otomanguean	False	0.0		modern	0.6		
10733	ImbaburaQuechua	STRIKE OR BEAT	takana	takana	t a k a n a		Quechuan	False	0.0		Pre-Inca	1.0		
11925	Wichi	STRIKE OR BEAT	yikojlhi	yikojlhi	y i k o x lˠ i		Matacoan	False	0.0		1940-present	0.7		
13200	Mapudungun	STRIKE OR BEAT	mütrongün	mütrongün	m ɨ ʈʂ o ŋ ɨ n		Araucanian	False	0.0		Pre-1606	1.0		
13201	Mapudungun	STRIKE OR BEAT	palolpaloltun	palolpaloltun	p a l o l p a l o l t u n		Araucanian	False	0.0		Pre-1606	1.0		
1426	Portuguese	STUDY	estudar	estudar	i ʃ t u d a ʁ		Indo-European							
3180	Spanish	STUDY	estudiar	estudiar	ɛ s t u ð j a ɾ		Indo-European							
4678	Yaqui	STUDY	emo majta	emo_majta	e m o + m a j t a		Uto-Aztecan	False	0.0		Modern	0.7		
7682	Qeqchi	STUDY	tzolok	tzolok	t z o l o kʰ		Mayan	False	0.0		proto-Mayan (not Huastec)	1.0		
9762	Otomi	STUDY	xa̲di (2)	xa̲di	x ɔ d i		Otomanguean	False	0.0		modern	0.6		
11154	ImbaburaQuechua	STUDY	yachajuna	yachajuna	j a tʃ a x u n a		Quechuan	False	0.0		Pre-Inca	1.0		
12371	Wichi	STUDY	lhaichefwen	lhaichefwen	lˠ a i tʃ e fʷ e n		Matacoan	False	0.0		1940-present	0.7		
13641	Mapudungun	STUDY	chillkatun	chillkatun	tʃ i ʎ k a t u n		Araucanian	True	1.0		Pre-1606	1.0	Quechua	qillqay
1422	Portuguese	STUPID	tolo	tolo	t ɔ l u		Indo-European							
3174	Spanish	STUPID	necio	necio	n e s j o		Indo-European							
3175	Spanish	STUPID	estúpido	estúpido	ɛ s t u p i ð o		Indo-European							
3176	Spanish	STUPID	tonto	tonto	t o n t o		Indo-European							
4675	Yaqui	STUPID	neesio	neesio	n eː s i o		Uto-Aztecan	True	1.0		Modern	0.7	Spanish	necio
5985	ZinacantanTzotzil	STUPID	bol	bol	ɓ o l		Mayan	False	0.0		Proto-Tzeltalan	1.0		
5986	ZinacantanTzotzil	STUPID	buro	buro	ɓ u ɾ o		Mayan	True	1.0		Later Colonial	0.9	Spanish	burro
5987	ZinacantanTzotzil	STUPID	choriso	choriso	tʃʰ o ɾ i s o		Mayan	True	1.0		Later Colonial	0.9	Spanish	chorizo
5988	ZinacantanTzotzil	STUPID	chuman te7 hol	chuman_te7_hol	tʃʰ u m a n + t e ʔ + h o l		Mayan	False	0.0		Proto-Tzotzil	1.0		
7676	Qeqchi	STUPID	jip	jip	x i pʰ		Mayan	False	0.0		Q'eqchi'	1.0		
7677	Qeqchi	STUPID	jok	jok	x o kʰ		Mayan	False	0.0		Q'eqchi'	1.0		
9756	Otomi	STUPID	dondo	dondo	d o n d o		Otomanguean	True	1.0		pre-modern	1.0	Spanish	tonto
9757	Otomi	STUPID	xongo	xongo	x o n g o		Otomanguean	False	0.0		modern	0.6		
9758	Otomi	STUPID	'be̲mfeni	'be̲mfeni	ˀb æ m f e n i		Otomanguean	False	0.0			0.5		
11151	ImbaburaQuechua	STUPID	muspa	muspa	m u s p a		Quechuan	False	0.0		Pre-Inca	1.0		
12368	Wichi	STUPID	upa’	upa’	u p a ʔ		Matacoan	False	0.0		1940-present	0.7	Quechua	upa
13636	Mapudungun	STUPID	noy	noy	n o y		Araucanian	False	0.0		Pre-1606	1.0		
1478	Portuguese	STUTTER	gaguejar	gaguejar	ɡ a ɡ e ʒ a ʁ		Indo-European							
3238	Spanish	STUTTER	tartamudear	tartamudear	t a ɾ t a m u ð e a ɾ		Indo-European							
3239	Spanish	STUTTER	balbucear	balbucear	b a l β u s e a ɾ		Indo-European							
4729	Yaqui	STUTTER	nene’otu	nene’otu	n e n e ʔ o t u		Uto-Aztecan	False	0.0		Proto-Cahitan	1.0		
7737	Qeqchi	STUTTER	lotz re	lotz_re	l o t z + ɾ e		Mayan	False	0.0		Q'eqchi'	1.0		
7738	Qeqchi	STUTTER	tat re	tat_re	t a t + ɾ e		Mayan	False	0.0		Q'eqchi'	1.0		
9868	Otomi	STUTTER	nk'u̲ne	nk'u̲ne	n kʼ u n e		Otomanguean	False	0.0		Urbano (1605)	0.9		
9869	Otomi	STUTTER	mfane	mfane	m f a n e		Otomanguean	False	0.0		Urbano (1605)	0.9		
11199	ImbaburaQuechua	STUTTER	mana ali rimak	mana_ali_rimak	m a n a + a l i + ɾ i m a k		Quechuan	False	0.0		Pre-Inca	1.0		
12417	Wichi	STUTTER	ilej toj yomlhi	ilej_toj_yomlhi	i l e x + t o x + j o m lˠ i		Matacoan	False	0.0		1940-present	0.7		
514	Portuguese	SUCK	chupar	chupar	ʃ u p a ʁ		Indo-European							
515	Portuguese	SUCK	sugar	sugar	s u ɡ a ʁ		Indo-European							
2213	Spanish	SUCK	chupar	chupar	tʃ u p a ɾ		Indo-European							
3897	Yaqui	SUCK	che’e	che’e	tʃ e ʔ e		Uto-Aztecan	False	0.0		Proto-Uto-Aztecan	1.0		
3898	Yaqui	SUCK	chuune	chuune	tʃ uː n e		Uto-Aztecan	False	0.0		Proto-Uto-Aztecan	1.0		
5320	ZinacantanTzotzil	SUCK	tz’utz’	tz’utz’	tsʼ u tsʼ		Mayan	False	0.0		Proto-Mayan	1.0		
6669	Qeqchi	SUCK	tz'ub'uk	tz'ub'uk	tsʼ u ɓ u kʰ		Mayan	False	0.0		proto-Mayan (not Huastec)	1.0		
8525	Otomi	SUCK	juts’i	juts’i	x u tsʼ i		Otomanguean	False	0.0		modern	0.6		
8526	Otomi	SUCK	tsu̲hni	tsu̲hni	ts u h n i		Otomanguean	False	0.0		Urbano (1605)	0.9		
8527	Otomi	SUCK	tsu̲t'i	tsu̲t'i	ts u t̪ʼ i		Otomanguean	False	0.0		Urbano (1605)	0.9		
10528	ImbaburaQuechua	SUCK	chupana (1)	chupana	tʃ u p a n a		Quechuan	True	1.0		Late Colonial	0.9	Spanish	chupar
11715	Wichi	SUCK	hits’e	hits’e	h i ts ʔ e		Matacoan	False	0.0		1850-1900	0.8		
12989	Mapudungun	SUCK	fochizün	fochizün	f o tʃ i z ɨ n		Araucanian	False	0.0		Pre-1606	1.0		
591	Portuguese	SUGAR	açúcar	açúcar	a s u k a ʁ		Indo-European							
2283	Spanish	SUGAR	azúcar	azúcar	a s u k a ɾ		Indo-European							
3963	Yaqui	SUGAR	asuka	asuka	a s u k a		Uto-Aztecan	True	1.0		Colonial	0.9	Spanish	azúcar
5385	ZinacantanTzotzil	SUGAR	7asuka	7asuka	ʔ a s u k a		Mayan	True	1.0		colonial	0.5	Spanish	azu*car
6748	Qeqchi	SUGAR	asuukr	asuukr	a s uː k r		Mayan	True	1.0		Later Post-Conquest Q’eqchi’	0.9	Spanish	azúcar
8611	Otomi	SUGAR	t'axu̲t'afi	t'axu̲t'afi	t̪ʼ a x u t̪ʼ a f i		Otomanguean	False	0.0		Urbano (1605)	0.9		
10581	ImbaburaQuechua	SUGAR	mishki (2)	mishki	m i ʃ k i		Quechuan	False	0.0		Pre-Inca	1.0		
11766	Wichi	SUGAR	asukwi	asukwi	a s u kʷ i		Matacoan	True	1.0		1940-present	0.7	Spanish	azúcar
13044	Mapudungun	SUGAR	asukura	asukura	a s u k u ɻ a		Araucanian	True	1.0		Post-1606	0.9	Spanish	azúcar
812	Portuguese	SUGAR CANE	cana de açúcar	cana_de_açúcar	k ɐ n ɐ + dʒ i + a s u k a ʁ		Indo-European							
2516	Spanish	SUGAR CANE	caɲa de azúcar	caɲa_de_azúcar	k a ɲ a + ð e + a s u k a ɾ		Indo-European							
4146	Yaqui	SUGAR CANE	asuka	asuka	a s u k a		Uto-Aztecan	True	1.0		Colonial	0.9	Spanish	azúcar
4147	Yaqui	SUGAR CANE	yoisana	yoisana	j o i s a n a		Uto-Aztecan	False	0.0		Modern	0.7		
5529	ZinacantanTzotzil	SUGAR CANE	vale7	vale7	v a l e ʔ		Mayan	False	0.5		Earlier Colonial	0.9	Tzeltal	wale7
6953	Qeqchi	SUGAR CANE	utz'aal	utz'aal	u tsʼ aː l		Mayan	False	0.0		proto-Eastern Mayan	1.0		
6954	Qeqchi	SUGAR CANE	asuukr utz'ajl	asuukr_utz'ajl	a s uː k ɾ + u tsʼ a x l		Mayan	False	0.0		Q'eqchi'	1.0		
8872	Otomi	SUGAR CANE	ndu̲xo	ndu̲xo	n d u x o		Otomanguean	False	0.0		Urbano (1605)	0.9		
10722	ImbaburaQuechua	SUGAR CANE	wiru	wiru	w i ɾ u		Quechuan	False	0.0		Pre-Inca	1.0		
11913	Wichi	SUGAR CANE	kanuhi	kanuhi	k a n u h i		Matacoan	False	0.0		1850-1900	0.8		
1275	Portuguese	SUMMER	verão	verão	v e ɾ ɐ̃ũ		Indo-European							
3014	Spanish	SUMMER	verano	verano	b ɛ ɾ a n o		Indo-European							
4561	Yaqui	SUMMER	tat meecha	tat_meecha	t a t + m eː tʃ a		Uto-Aztecan	False	0.0		Colonial	0.9		
7512	Qeqchi	SUMMER	saq'ehil	saq'ehil	s a qʼ e h i l		Mayan	False	0.0		proto-Eastern Mayan	1.0		
9549	Otomi	SUMMER	hñethe	hñethe	h ɲ e θ e		Otomanguean	False	0.0		Urbano (1605)	0.9		
11045	ImbaburaQuechua	SUMMER	wayra killa	wayra_killa	w a j ɾ a + k i ʒ a		Quechuan	False	0.0		Inca	1.0		
12259	Wichi	SUMMER	yachep	yachep	y a tʃ e p		Matacoan	False	0.0		1850-1900	0.8		
13530	Mapudungun	SUMMER	walüng	walüng	w a l ɨ ŋ		Araucanian	False	0.0		Pre-1606	1.0		
64	Portuguese	SUN	sol	sol	s ɔu		Indo-European							
1743	Spanish	SUN	sol	sol	s o l		Indo-European							
3495	Yaqui	SUN	taa’a	taa’a	t aː ʔ a		Uto-Aztecan	False	0.0		Proto-Uto-Aztecan	1.0		
4925	ZinacantanTzotzil	SUN	k'ak'al	k'ak'al	k ʔ a k ʔ a l		Mayan	False	0.0		Proto-Tzeltalan	1.0		
6193	Qeqchi	SUN	saq’e	saq’e	s a qʼ e		Mayan	False	0.0		Q'eqchi'	1.0		
7978	Otomi	SUN	hyadi	hyadi	h j a d i		Otomanguean	False	0.0		Urbano (1605)	0.9		
10197	ImbaburaQuechua	SUN	inti	inti	i n d i		Quechuan	False	0.0		Pre-Inca	1.0		
11355	Wichi	SUN	fwala	fwala	fʷ a l a		Matacoan	False	0.0		1850-1900	0.8		
12590	Mapudungun	SUN	antü	antü	a n t ɨ		Araucanian	False	0.25		Pre-1606	1.0	Aymara	inti
1264	Portuguese	SUNDAY	domingo	domingo	d o m ĩ ɡ u		Indo-European							
3003	Spanish	SUNDAY	domingo	domingo	d o m i n g o		Indo-European							
4550	Yaqui	SUNDAY	lominko	lominko	l o m i n k o		Uto-Aztecan	True	1.0		Colonial	0.9	Spanish	domingo
5870	ZinacantanTzotzil	SUNDAY	rominko	rominko	ɾ o m i n k o		Mayan	True	1.0		Earlier Colonial	0.9	Spanish	domingo
7502	Qeqchi	SUNDAY	domiin, tumink, romink	domiin	d o m iː n		Mayan	True	1.0		Post-Conquest Q’eqchi’	0.9	Spanish	domingo
9536	Otomi	SUNDAY	ndomingo	ndomingo	n d o m i n g o		Otomanguean	True	1.0		pre-modern	1.0	Spanish	domingo
11034	ImbaburaQuechua	SUNDAY	dumingo	dumingo	d u m i ŋ g o		Quechuan	True	1.0		Early Republic	0.8	Spanish	domingo
12248	Wichi	SUNDAY	luminku	luminku	l u m i n k u		Matacoan	True	1.0		1850-1900	0.8	Spanish	domingo
1345	Portuguese	SURPRISED	surpreso	surpreso	s u ʁ p ɾ ɛ z u		Indo-European							
1346	Portuguese	SURPRISED	espantado	espantado	i ʃ p ɐ̃ t a d u		Indo-European							
3085	Spanish	SURPRISED	sorprendido	sorprendido	s o ɾ p ɾ e n d i ð o		Indo-European							
3086	Spanish	SURPRISED	estupefacto	estupefacto	ɛ s t u p e f a k t o		Indo-European							
4615	Yaqui	SURPRISED	suumeiya	suumeiya	s uː m e i j a		Uto-Aztecan	False	0.0		Modern	0.7		
5931	ZinacantanTzotzil	SURPRISED	ch’aytzail	ch’aytzail	tʃʼ a j tsʰ a i l		Mayan	False	0.0		Proto-Tzotzil	1.0		
7598	Qeqchi	SURPRISED	sachaamil xch’ool	sachaamil_xch’ool	s a tʃ aː m i l + ʃ tʃʼ oː l		Mayan	False	0.0		Q'eqchi'	1.0		
9649	Otomi	SURPRISED	'yo̲	'yo̲	ˀj ə		Otomanguean	False	0.0		modern	0.6		
11096	ImbaburaQuechua	SURPRISED	mancharishka	mancharishka	m a n dʒ a ɾ i ʃ k a		Quechuan	False	0.0		Pre-Inca	1.0		
12312	Wichi	SURPRISED	iselitej	iselitej	i s e l i t e x		Matacoan	False	0.0		1940-present	0.7		
13581	Mapudungun	SURPRISED	afmalewen	afmalewen	a f m a l e w e n		Araucanian	False	0.0		Pre-1606	1.0		
1598	Portuguese	SURRENDER	capitular	capitular	k a p i t u l a ʁ		Indo-European							
1599	Portuguese	SURRENDER	render-se	render-se	ʁ ẽ d ɛ ʁ s i		Indo-European							
3365	Spanish	SURRENDER	rendirse	rendirse	r e n d i ɾ s e		Indo-European							
4816	Yaqui	SURRENDER	emo su’utoja	emo_su’utoja	e m o + s u ʔ u t o j a		Uto-Aztecan	False	0.0		Modern	0.7		
7839	Qeqchi	SURRENDER	xe’xke rib’	xe’xke_rib’	ʃ e ʔ ʃ k e + ɾ i ɓ		Mayan	False	0.0		Q'eqchi'	1.0		
7840	Qeqchi	SURRENDER	q’axtesink ib’	q’axtesink_ib’	q ʔ a ʃ t e s i n k + i ɓ		Mayan	False	0.0		Q'eqchi'	1.0		
10043	Otomi	SURRENDER	tsabi	tsabi	ts a b i		Otomanguean	False	0.0		modern	0.6		
13751	Mapudungun	SURRENDER	entrekawün	entrekawün	e n ʈʂ e k a w ɨ n		Araucanian	True	1.0		Post-1883	0.8	Spanish	entregarse
1443	Portuguese	SUSPECT	suspeitar	suspeitar	s u ʃ p ei t a ʁ		Indo-European							
3201	Spanish	SUSPECT	sospechar	sospechar	s o s p e tʃ a ɾ		Indo-European							
4695	Yaqui	SUSPECT	junentule	junentule	j u n e n t u l e		Uto-Aztecan	False	0.0		Modern	0.7		
7700	Qeqchi	SUSPECT	xk’a’uxlankil	xk’a’uxlankil	ʃ kʼ a ʔ u ʃ l a n k i l		Mayan	False	0.0		Q'eqchi'	1.0		
9796	Otomi	SUSPECT	beni	beni	b e n i		Otomanguean	False	0.0		modern	0.6		
9797	Otomi	SUSPECT	ntso̲'mi	ntso̲'mi	n ts ə ˀm i		Otomanguean	False	0.0		modern	0.6		
9798	Otomi	SUSPECT	nsu	nsu	ⁿs u		Otomanguean	False	0.0		modern	0.6		
12387	Wichi	SUSPECT	titsefwana	titsefwana	t i ts e fʷ a n a		Matacoan	False	0.0		1940-present	0.7		
518	Portuguese	SWALLOW	tragar	tragar	t ɾ a ɡ a ʁ		Indo-European							
519	Portuguese	SWALLOW	engolir	engolir	ẽ ɡ o l i ʁ		Indo-European							
2216	Spanish	SWALLOW	tragar	tragar	t ɾ a ɣ a ɾ		Indo-European							
3900	Yaqui	SWALLOW	wi’ukta	wi’ukta	w i ʔ u k t a		Uto-Aztecan	False	0.0		Proto-Sonoran	1.0		
5322	ZinacantanTzotzil	SWALLOW	bik’	bik’	ɓ i kʼ		Mayan	False	0.0		Proto-Mayan	1.0		
6673	Qeqchi	SWALLOW	nuq'uk	nuq'uk	n u qʼ u kʰ		Mayan	False	0.25		Q'eqchi'	1.0	Western Mayan	*nuq’
8529	Otomi	SWALLOW	jänt'i	jänt'i	x ɐ n t̪ʼ i		Otomanguean	False	0.0		modern	0.6		
8530	Otomi	SWALLOW	tut'i (2)	tut'i	t̪ u t̪ʼ i		Otomanguean	False	0.0		Urbano (1605)	0.9		
