ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	LANGUAGE_FAMILY	BORROWED	BORROWED_SCORE	BORROWED_BASE	AGE	AGE_SCORE	DONOR_LANGUAGE	DONOR_VALUE
3572	ZinacantanTzotzil	WAKE UP	vik’es ba	vik’es_ba	v i kʼ e s + ɓ a		Mayan	False	0.0		Proto-Tzeltalan	1.0		
4904	Qeqchi	WAKE UP	ajk	ajk	a x kʰ		Mayan	True	0.75		Yucatecan + Q'eqchi'	1.0	Yucatecan	*aj
6749	Otomi	WAKE UP	tsa̲ (1)	tsa̲	ts ɔ		Otomanguean	False	0.0		modern	0.6		
8794	ImbaburaQuechua	WAKE UP	rikcharina	rikcharina	ʐ i k tʃ a ɾ i n a		Quechuan	False	0.0		Pre-Inca	1.0		
9975	Wichi	WAKE UP	t’iselit	t’iselit	t ʔ i s e l i t		Matacoan	False	0.0		1940-present	0.7		
11248	Mapudungun	WAKE UP	trepen	trepen	ʈʂ e p e n		Araucanian	False	0.0		Pre-1606	1.0		
979	Spanish	WALK	caminar	caminar	k a m i n a ɾ		Indo-European							
980	Spanish	WALK	andar	andar	a n d a ɾ		Indo-European							
2576	Yaqui	WALK	weye	weye	w e j e		Uto-Aztecan	False	0.0		Proto-Cahitan	1.0		
2577	Yaqui	WALK	kaate (2)	kaate	k aː t e		Uto-Aztecan	False	0.0		Proto-Cahitan	1.0		
3951	ZinacantanTzotzil	WALK	shanav	shanav	ʃ a n a v		Mayan	False	0.0		Proto-Mayan	1.0		
5440	Qeqchi	WALK	b’eek	b’eek	ɓ eː kʰ		Mayan	False	0.0		proto-K’iche’an	1.0		
7426	Otomi	WALK	‘yowa	‘yowa	ˀj o w a		Otomanguean	False	0.0		modern	0.6		
7427	Otomi	WALK	'yo (2)	'yo	ˀj o		Otomanguean	False	0.0		Urbano (1605)	0.9		
7428	Otomi	WALK	ne’ñu	ne’ñu	n e ʔ ɲ u		Otomanguean	False	0.0		Urbano (1605)	0.9		
9129	ImbaburaQuechua	WALK	purina	purina	p u ɾ i n a		Quechuan	False	0.0		Pre-Inca	1.0		
10325	Wichi	WALK	yik (2)	yik	y i k		Matacoan	False	0.0		1850-1900	0.8		
11605	Mapudungun	WALK	marchay	marchay	m a ɻ tʃ a y		Araucanian	True	1.0		Post-1883	0.8	Spanish	marchar
11606	Mapudungun	WALK	trekan	trekan	ʈʂ e k a n		Araucanian	False	0.0		Pre-1606	1.0		
1610	Spanish	WALKING STICK	bastón	bastón	b a s t o n		Indo-European							
1611	Spanish	WALKING STICK	bordón	bordón	b o ɾ ð o n		Indo-European							
3089	Yaqui	WALKING STICK	baara	baara	b aː r a		Uto-Aztecan	True	1.0		Colonial	0.9	Spanish	vara
4387	ZinacantanTzotzil	WALKING STICK	namte7al	namte7al	n a m t e ʔ a l		Mayan	False	0.0		Proto-Tzotzil	1.0		
4388	ZinacantanTzotzil	WALKING STICK	te7	te7	t e ʔ		Mayan	False	0.0		Proto-Mayan	1.0		
6098	Qeqchi	WALKING STICK	b'axton	b'axton	ɓ a ʃ t o n		Mayan	True	1.0		Early Colonial Q'eqchi'	0.9	Spanish	bastón
6099	Qeqchi	WALKING STICK	xuq'	xuq'	ʃ u qʼ		Mayan	False	0.0		Q'eqchi'	1.0		
8262	Otomi	WALKING STICK	ndo̲ho̲	ndo̲ho̲	n d ə h ə		Otomanguean	False	0.0		modern	0.6		
9554	ImbaburaQuechua	WALKING STICK	tawna	tawna	t a w n a		Quechuan	False	0.0		Pre-Inca	1.0		
10776	Wichi	WALKING STICK	totset	totset	t o ts e t		Matacoan	False	0.0		1900-1940	0.7		
12036	Mapudungun	WALKING STICK	retrü	retrü	ɻ e ʈʂ ɨ		Araucanian	False	0.0		Pre-1606	1.0		
712	Spanish	WALL (OF HOUSE)	pared	pared	p a ɾ ɛ ð		Indo-European							
713	Spanish	WALL (OF HOUSE)	muro	muro	m u ɾ o		Indo-European							
2381	Yaqui	WALL (OF HOUSE)	sapti	sapti	s a p t i		Uto-Aztecan	False	0.0		Modern	0.7		
3771	ZinacantanTzotzil	WALL (OF HOUSE)	7ibel	7ibel	ʔ i ɓ e l		Mayan	False	0.0		Proto-Mayan	1.0		
3772	ZinacantanTzotzil	WALL (OF HOUSE)	pak’ na	pak’_na	pʰ a kʼ + n a		Mayan	False	0.0		Proto-Tzeltalan	1.0		
5164	Qeqchi	WALL (OF HOUSE)	tz’ak	tz’ak	tsʼ a kʰ		Mayan	True	1.0		proto-Mayan (not Huastec)	1.0	Ch’olan	*tz’ahk
7059	Otomi	WALL (OF HOUSE)	jot'i	jot'i	x o t̪ʼ i		Otomanguean	False	0.0		modern	0.6		
8968	ImbaburaQuechua	WALL (OF HOUSE)	pirka	pirka	p i ɾ k a		Quechuan	False	0.0		Pre-Inca	1.0		
1444	Spanish	WANT	anhelar	anhelar	a n e l a ɾ		Indo-European							
1445	Spanish	WANT	desear	desear	d e s e a ɾ		Indo-European							
2960	Yaqui	WANT	waata	waata	w aː t a		Uto-Aztecan	False	0.0		Proto-Tara-Cahitan	1.0		
4269	ZinacantanTzotzil	WANT	7a7i	7a7i	ʔ a ʔ i		Mayan	False	0.0		Proto-Tzeltalan	1.0		
4270	ZinacantanTzotzil	WANT	k’an	k’an	kʼ a n		Mayan	False	0.0		Proto-Mayan	1.0		
4271	ZinacantanTzotzil	WANT	nopilan	nopilan	n o p i l a n		Mayan	False	0.0		Proto-Tzotzil	1.0		
5949	Qeqchi	WANT	rahink	rahink	r a h i n kʰ		Mayan	False	0.0		proto-K’iche’an	1.0		
5950	Qeqchi	WANT	atawank	atawank	a t a w a n kʰ		Mayan	False	0.0		Q'eqchi'	1.0		
8011	Otomi	WANT	ne (2)	ne	n e		Otomanguean	False	0.0		Urbano (1605)	0.9		
9439	ImbaburaQuechua	WANT	munana	munana	m u n a n a		Quechuan	False	0.0		Pre-Inca	1.0		
10656	Wichi	WANT	t’eynlo	t’eynlo	t ʔ e j n l o		Matacoan	False	0.0		1850-1900	0.8		
11926	Mapudungun	WANT	küpa	küpa	k ɨ p a		Araucanian	False	0.0		Pre-1606	1.0		
1395	Spanish	WARM	tibio	tibio	t i β j o		Indo-European							
1396	Spanish	WARM	cálido	cálido	k a l i ð o		Indo-European							
2927	Yaqui	WARM	suka	suka	s u k a		Uto-Aztecan	False	0.0		Proto-Sonoran	1.0		
4243	ZinacantanTzotzil	WARM	k’isin	k’isin	kʼ i s i n		Mayan	False	0.0		Proto-Tzeltalan	1.0		
5906	Qeqchi	WARM	tiq	tiq	t i qʰ		Mayan	False	0.0		proto-Mayan	1.0		
7960	Otomi	WARM	xi mpani	xi_mpani	x i + m p a n i		Otomanguean	False	0.0			0.5		
9408	ImbaburaQuechua	WARM	kunuklla	kunuklla	k u n u k ʒ a		Quechuan	False	0.0		Pre-Inca	1.0		
10621	Wichi	WARM	nichay’ukwe	nichay’ukwe	n i tʃ a j ʔ u kʷ e		Matacoan	False	0.0		1900-1940	0.7		
10622	Wichi	WARM	nichay’uhi	nichay’uhi	n i tʃ a j ʔ u h i		Matacoan	False	0.0		1900-1940	0.7		
11891	Mapudungun	WARM	are	are	a ɻ e		Araucanian	False	0.0		Pre-1606	1.0		
886	Spanish	WASH	lavar	lavar	l a β a ɾ		Indo-European							
2503	Yaqui	WASH	baksia	baksia	b a k s i a		Uto-Aztecan	False	0.0		Proto-Uto-Aztecan	1.0		
3885	ZinacantanTzotzil	WASH	pok	pok	pʰ o k		Mayan	False	0.0		Proto-Greater Tzeltalan	1.0		
3886	ZinacantanTzotzil	WASH	chuk’	chuk’	tʃʰ u kʼ		Mayan	False	0.0		Proto-Tzeltalan	1.0		
5338	Qeqchi	WASH	ch'ajok	ch'ajok	tʃʼ a x o kʰ		Mayan	False	0.0		proto-Mayan (not Huastec)	1.0		
5339	Qeqchi	WASH	puch'uk	puch'uk	p u tʃʼ u kʰ		Mayan	False	0.0		proto-Mayan	1.0		
7289	Otomi	WASH	pet'e (1)	pet'e	p e t̪ʼ e		Otomanguean	False	0.0		Urbano (1605)	0.9		
7290	Otomi	WASH	peni	peni	p e n i		Otomanguean	False	0.0		Urbano (1605)	0.9		
7291	Otomi	WASH	nxaha	nxaha	n x a h a		Otomanguean	False	0.0		modern	0.6		
7292	Otomi	WASH	xu̲ki	xu̲ki	x u k i		Otomanguean	False	0.0		modern	0.6		
7293	Otomi	WASH	xu̲'ye̲	xu̲'ye̲	x u ˀj æ		Otomanguean	False	0.0		Urbano (1605)	0.9		
7294	Otomi	WASH	xu̲hmi	xu̲hmi	x u h m i		Otomanguean	False	0.0			0.5		
7295	Otomi	WASH	hiñä	hiñä	h i ɲ ɐ		Otomanguean	False	0.0			0.5		
7296	Otomi	WASH	xu̲t'i	xu̲t'i	x u t̪ʼ i		Otomanguean	False	0.0		modern	0.6		
9072	ImbaburaQuechua	WASH	maillana	maillana	m a i ʒ a n a		Quechuan	False	0.0		Pre-Inca	1.0		
10265	Wichi	WASH	ilej	ilej	i l e x		Matacoan	False	0.0		1850-1900	0.8		
11544	Mapudungun	WASH	küchan	küchan	k ɨ tʃ a n		Araucanian	False	0.0		Pre-1606	1.0		
303	Spanish	WASP	avispa	avispa	a β i s p a		Indo-European							
2021	Yaqui	WASP	jimawikia	jimawikia	j i m a w i k i a		Uto-Aztecan	False	0.0		Modern	0.7		
2022	Yaqui	WASP	bitaachi	bitaachi	b i t aː tʃ i		Uto-Aztecan	False	0.0		Proto-Sonoran	1.0		
3431	ZinacantanTzotzil	WASP	7ovishpo	7ovishpo	ʔ o v i ʃ p o		Mayan	True	1.0		Later Colonial	0.9	Spanish	avispa
3432	ZinacantanTzotzil	WASP	chanul 7akov	chanul_7akov	tʃʰ a n u l + ʔ a k o v		Mayan	False	0.0		Proto-Tzeltalan	1.0		
4738	Qeqchi	WASP	ch’ub’	ch’ub’	tʃʼ u ɓ		Mayan	False	0.0		Q'eqchi' and Uspantec	1.0		
6601	Otomi	WASP	setu	setu	s e t̪ u		Otomanguean	False	0.0		modern	0.6		
8682	ImbaburaQuechua	WASP	punpuni	punpuni	p u m b u n i		Quechuan	False	0.0		Pre-Inca	1.0		
9859	Wichi	WASP	makwu	makwu	m a kʷ u		Matacoan	False	0.0		1940-present	0.7		
11130	Mapudungun	WASP	püḻü	püḻü	p ɨ l̪ ɨ		Araucanian	False	0.0		Pre-1606	1.0		
24	Spanish	WATER	agua	agua	a ɣ w a		Indo-European							
1785	Yaqui	WATER	ba’am	ba’am	b a ʔ a m		Uto-Aztecan	False	0.0		Proto-Uto-Aztecan	1.0		
3224	ZinacantanTzotzil	WATER	vo'	vo'	v o ʔ		Mayan	False	0.0		Proto-Mayan	1.0		
3225	ZinacantanTzotzil	WATER	7a'al	7a'al	ʔ a ʔ a l		Mayan	False	0.0		Proto-Mayan	1.0		
4486	Qeqchi	WATER	ha’	ha’	h a ʔ		Mayan	False	0.0		proto-Mayan	1.0		
6266	Otomi	WATER	dehe	dehe	d e h e		Otomanguean	False	0.0		Urbano (1605)	0.9		
8496	ImbaburaQuechua	WATER	yaku	yaku	j a k u		Quechuan	False	0.0		Pre-Inca	1.0		
9654	Wichi	WATER	inot	inot	i n o t		Matacoan	False	0.0		1850-1900	0.8		
10879	Mapudungun	WATER	ko	ko	k o		Araucanian	False	0.0		Pre-1606	1.0		
49	Spanish	WATERFALL	cascada	cascada	k a s k a ð a		Indo-European							
50	Spanish	WATERFALL	salto	salto	s a l t o		Indo-European							
1806	Yaqui	WATERFALL	ba’akomwechia	ba’akomwechia	b a ʔ a k o m w e tʃ i a		Uto-Aztecan	False	0.0		Modern	0.7		
3235	ZinacantanTzotzil	WATERFALL	yaleb vo'	yaleb_vo'	j a l e ɓ + v o ʔ		Mayan	False	0.0		Proto-Tzotzil	1.0		
4503	Qeqchi	WATERFALL	pach’il ha’	pach’il_ha’	p a tʃʼ i l + h a ʔ		Mayan	False	0.0		Q'eqchi'	1.0		
4504	Qeqchi	WATERFALL	xpisk’ ha’	xpisk’_ha’	ʃ p i s kʼ + h a ʔ		Mayan	False	0.0		Q'eqchi'	1.0		
6286	Otomi	WATERFALL	nzothe	nzothe	n z o θ e		Otomanguean	False	0.0			0.5		
8508	ImbaburaQuechua	WATERFALL	fajcha	fajcha	ɸ a x tʃ a		Quechuan	False	0.0		Pre-Inca	1.0		
9666	Wichi	WATERFALL	inot n’oyij	inot_n’oyij	i n o t + n ʔ o j i x		Matacoan	False	0.0		1940-present	0.7		
10898	Mapudungun	WATERFALL	traytray ko	traytray_ko	ʈʂ a y ʈʂ a y + k o		Araucanian	False	0.0		Pre-1606	1.0		
10899	Mapudungun	WATERFALL	witrun ko	witrun_ko	w i ʈʂ u n + k o		Araucanian	False	0.0		Pre-1606	1.0		
38	Spanish	WAVE	ola	ola	o l a		Indo-European							
1795	Yaqui	WAVE	bawero’aktim	bawero’aktim	b a w e r o ʔ a k t i m		Uto-Aztecan	False	0.25		Modern	0.7	Spanish	bawe rodar-PFV-INTR-PL
4494	Qeqchi	WAVE	b’oolha’	b’oolha’	ɓ oː l + h a ʔ		Mayan	False	0.0		Q'eqchi'	1.0		
6273	Otomi	WAVE	munts'i	munts'i	m u n tsʼ i		Otomanguean	False	0.0		Urbano (1605)	0.9		
8502	ImbaburaQuechua	WAVE	yaku wambuy	yaku_wambuy	j a k u + w a m b u j		Quechuan	False	0.0		Pre-Inca	1.0		
9662	Wichi	WAVE	komoktaj	komoktaj	k o m o k t a x		Matacoan	False	0.0		1940-present	0.7		
10889	Mapudungun	WAVE	rew	rew	ɻ e w		Araucanian	False	0.0		Pre-1606	1.0		
185	Spanish	WE	nosotros	nosotros	n o s o t ɾ o s		Indo-European							
186	Spanish	WE	nosotras	nosotras	n o s o t ɾ a s		Indo-European							
1933	Yaqui	WE	itepo	itepo	i t e p o		Uto-Aztecan	False	0.0		Proto-Sonoran	1.0		
4638	Qeqchi	WE	laa’o, aa’o, ha’o	laa’o	l aː ʔ o		Mayan	False	0.0		Q'eqchi'	1.0		
6444	Otomi	WE	nugahu	nugahu	n u g a h u		Otomanguean	False	0.0			0.5		
8612	ImbaburaQuechua	WE	ñukanchik	ñukanchik	ɲ u k a n dʒ i k		Quechuan	False	0.0		Pre-Inca	1.0		
11051	Mapudungun	WE	iñchiñ	iñchiñ	i ɲ tʃ i ɲ		Araucanian	False	0.0		Pre-1606	1.0		
11052	Mapudungun	WE	iñchiw	iñchiw	i ɲ tʃ i w		Araucanian	False	0.0		Pre-1606	1.0		
189	Spanish	WE (EXCLUSIVE)	nosotros	nosotros	n o s o t ɾ o s		Indo-European							
190	Spanish	WE (EXCLUSIVE)	nosotras	nosotras	n o s o t ɾ a s		Indo-European							
1935	Yaqui	WE (EXCLUSIVE)	itepo	itepo	i t e p o		Uto-Aztecan	False	0.0		Proto-Sonoran	1.0		
3348	ZinacantanTzotzil	WE (EXCLUSIVE)	vo7otikotik	vo7otikotik	v o ʔ o t i k o t i k		Mayan	False	0.0		Proto-Tzeltalan	1.0		
4641	Qeqchi	WE (EXCLUSIVE)	ka’ajwi’ laa’o	ka’ajwi’_laa’o	k a ʔ a xʷ i ʔ + l aː ʔ o		Mayan	False	0.0		Q'eqchi'	1.0		
6453	Otomi	WE (EXCLUSIVE)	nuga'be	nuga'be	n u g a ˀb e		Otomanguean	False	0.0			0.5		
6454	Otomi	WE (EXCLUSIVE)	nuga̲'be	nuga̲'be	n u g ɔ ˀb e		Otomanguean	False	0.0			0.5		
6455	Otomi	WE (EXCLUSIVE)	gek'be	gek'be	g e kʼ b e		Otomanguean	False	0.0			0.5		
6456	Otomi	WE (EXCLUSIVE)	geku̲'be	geku̲'be	g e k u ˀb e		Otomanguean	False	0.0			0.5		
6457	Otomi	WE (EXCLUSIVE)	geka̲'be	geka̲'be	g e k ɔ ˀb e		Otomanguean	False	0.0			0.5		
6458	Otomi	WE (EXCLUSIVE)	nughe	nughe	n u gʰ e		Otomanguean	False	0.0			0.5		
6459	Otomi	WE (EXCLUSIVE)	nugu̲he	nugu̲he	n u g u h e		Otomanguean	False	0.0			0.5		
6460	Otomi	WE (EXCLUSIVE)	nuga̲he	nuga̲he	n u g ɔ h e		Otomanguean	False	0.0			0.5		
6461	Otomi	WE (EXCLUSIVE)	geje	geje	g e x e		Otomanguean	False	0.0			0.5		
6462	Otomi	WE (EXCLUSIVE)	geka̲he	geka̲he	g e k ɔ h e		Otomanguean	False	0.0			0.5		
9764	Wichi	WE (EXCLUSIVE)	tolhamilh	tolhamilh	t o lˠ a m i l̥		Matacoan	False	0.0		1940-present	0.7		
187	Spanish	WE (INCLUSIVE)	nosotros	nosotros	n o s o t ɾ o s		Indo-European							
188	Spanish	WE (INCLUSIVE)	nosotras	nosotras	n o s o t ɾ a s		Indo-European							
1934	Yaqui	WE (INCLUSIVE)	itepo	itepo	i t e p o		Uto-Aztecan	False	0.0		Proto-Sonoran	1.0		
3347	ZinacantanTzotzil	WE (INCLUSIVE)	vo7otik	vo7otik	v o ʔ o t i k		Mayan	False	0.0		Proto-Tzeltalan	1.0		
4639	Qeqchi	WE (INCLUSIVE)	laa’o, aa’o, ha’o	laa’o	l aː ʔ o		Mayan	False	0.0		Q'eqchi'	1.0		
4640	Qeqchi	WE (INCLUSIVE)	haa’o	haa’o	h aː ʔ o		Mayan	False	0.0		proto-Eastern Mayan	1.0		
6445	Otomi	WE (INCLUSIVE)	nugawi	nugawi	n u g a w i		Otomanguean	False	0.0			0.5		
6446	Otomi	WE (INCLUSIVE)	nugwi	nugwi	n u gʷ i		Otomanguean	False	0.0			0.5		
6447	Otomi	WE (INCLUSIVE)	gekwi	gekwi	g e kʷ i		Otomanguean	False	0.0			0.5		
6448	Otomi	WE (INCLUSIVE)	geku̲wi	geku̲wi	g e k u w i		Otomanguean	False	0.0			0.5		
6449	Otomi	WE (INCLUSIVE)	geka̲wi	geka̲wi	g e k ɔ w i		Otomanguean	False	0.0			0.5		
6450	Otomi	WE (INCLUSIVE)	nughu̲	nughu̲	n u gʰ u		Otomanguean	False	0.0			0.5		
6451	Otomi	WE (INCLUSIVE)	nugu̲hu̲	nugu̲hu̲	n u g u h u		Otomanguean	False	0.0			0.5		
6452	Otomi	WE (INCLUSIVE)	nuga̲hu̲	nuga̲hu̲	n u g ɔ h u		Otomanguean	False	0.0			0.5		
9762	Wichi	WE (INCLUSIVE)	namilh	namilh	n a m i l̥		Matacoan	False	0.0		1850-1900	0.8		
9763	Wichi	WE (INCLUSIVE)	n’lhamilh	n’lhamilh	n ʔ lˠ a m i l̥		Matacoan	False	0.0		1850-1900	0.8		
473	Spanish	WEAK	débil	débil	d e β i l		Indo-European							
2170	Yaqui	WEAK	kaa utte’ak	kaa_utte’ak	k aː + u t t e ʔ a k		Uto-Aztecan	False	0.0		Modern	0.7		
3590	ZinacantanTzotzil	WEAK	k’un	k’un	kʼ u n		Mayan	False	0.0		Proto-Mayan	1.0		
4923	Qeqchi	WEAK	q'un	q'un	qʼ u n		Mayan	False	0.0		proto-Mayan (not Huastec)	1.0		
4924	Qeqchi	WEAK	lub'lu, lub'lub'	lub'lu	l u ɓ l u		Mayan	False	0.25		Western Mayan + Yucatecan	1.0	Ch’olan	lub’
6771	Otomi	WEAK	nduts'e̲di	nduts'e̲di	n d u tsʼ æ d i		Otomanguean	False	0.0			0.5		
6772	Otomi	WEAK	ndundo'yo	ndundo'yo	n d u n d o ˀj o		Otomanguean	False	0.0			0.5		
6773	Otomi	WEAK	went'i	went'i	w e n t̪ʼ i		Otomanguean	False	0.0		modern	0.6		
8809	ImbaburaQuechua	WEAK	fangalla (1)	fangalla	ɸ a ŋ g a ʒ a		Quechuan	False	0.0		Pre-Inca	1.0		
9992	Wichi	WEAK	tak’efwiche	tak’efwiche	t a k ʔ e fʷ i tʃ e		Matacoan	False	0.0		1940-present	0.7		
11264	Mapudungun	WEAK	yafüngenon	yafüngenon	y a f ɨ ŋ e n o n		Araucanian	False	0.0		Pre-1606	1.0		
1659	Spanish	WEAPONS	armas	armas	a ɾ m a s		Indo-European							
3120	Yaqui	WEAPONS	wiko’i	wiko’i	w i k o ʔ i		Uto-Aztecan	False	0.0		Modern	0.7		
4411	ZinacantanTzotzil	WEAPONS	pojob bail	pojob_bail	pʰ o ħ o ɓ + ɓ a i l		Mayan	False	0.0		Proto-Tzotzil	1.0		
6135	Qeqchi	WEAPONS	kamsiil	kamsiil	k a m s iː l		Mayan	False	0.0		Q'eqchi'	1.0		
8325	Otomi	WEAPONS	bojä (2)	bojä	b o x ɐ		Otomanguean	False	0.0		modern	0.6		
9578	ImbaburaQuechua	WEAPONS	makana	makana	m a k a n a		Quechuan	False	0.0		Inca	1.0		
10802	Wichi	WEAPONS	letses	letses	l e ts e s		Matacoan	False	0.0		1850-1900	0.8		
82	Spanish	WEATHER	tiempo	tiempo	t j e m p o		Indo-European							
1831	Yaqui	WEATHER	tiempo	tiempo	t i e m p o		Uto-Aztecan	True	1.0		Colonial	0.9	Spanish	tiempo
4535	Qeqchi	WEATHER	kutan	kutan	k u t a n		Mayan	False	0.0		Q'eqchi'	1.0		
6318	Otomi	WEATHER	pa (1)	pa	p a		Otomanguean	False	0.0		Urbano (1605)	0.9		
9690	Wichi	WEATHER	lawhoy	lawhoy	l a w̥ o j		Matacoan	False	0.0		1940-present	0.7		
10930	Mapudungun	WEATHER	antü	antü	a n t ɨ		Araucanian	False	0.25		Pre-1606	1.0	Aymara	inti
627	Spanish	WEAVE	tejer	tejer	t e x ɛ ɾ		Indo-European							
2309	Yaqui	WEAVE	ji’ika	ji’ika	j i ʔ i k a		Uto-Aztecan	False	0.0		Proto-Cahitan	1.0		
3724	ZinacantanTzotzil	WEAVE	hal	hal	h a l		Mayan	False	0.0		Proto-Greater Tzeltalan	1.0		
5089	Qeqchi	WEAVE	kemok	kemok	k e m o kʰ		Mayan	False	0.0		proto-Mayan (not Huastec)	1.0		
6961	Otomi	WEAVE	pe	pe	p e		Otomanguean	False	0.0		Urbano (1605)	0.9		
8920	ImbaburaQuechua	WEAVE	awana (2)	awana	a w a n a		Quechuan	False	0.0		Pre-Inca	1.0		
10104	Wichi	WEAVE	tayhin	tayhin	t a j h i n		Matacoan	False	0.0		1940-present	0.7		
11379	Mapudungun	WEAVE	ngüren	ngüren	ŋ ɨ ɻ e n		Araucanian	False	0.0		Pre-1606	1.0		
1323	Spanish	WEDNESDAY	miércoles	miércoles	m j ɛ ɾ k o l e s		Indo-European							
2870	Yaqui	WEDNESDAY	miekoles	miekoles	m i e k o l e s		Uto-Aztecan	True	1.0		Colonial	0.9	Spanish	miércoles
4190	ZinacantanTzotzil	WEDNESDAY	melkulesh	melkulesh	m e l k u l e sʰ		Mayan	True	1.0		colonial	0.5	Spanish	miércoles
5822	Qeqchi	WEDNESDAY	miercools, myers	miercools	m i e ɾ c oː l s		Mayan	True	1.0		Later Post-Conquest Q’eqchi’	0.9	Spanish	miércoles
7856	Otomi	WEDNESDAY	hñupa	hñupa	h ɲ u p a		Otomanguean	False	0.0			0.5		
9354	ImbaburaQuechua	WEDNESDAY	mircules	mircules	m i ɾ c u l e s		Quechuan	True	1.0		Early Republic	0.8	Spanish	miécoles
10568	Wichi	WEDNESDAY	mielkulis	mielkulis	m i e l k u l i s		Matacoan	True	1.0		1940-present	0.7	Spanish	miércoles
1319	Spanish	WEEK	semana	semana	s e m a n a		Indo-European							
2866	Yaqui	WEEK	semaana	semaana	s e m aː n a		Uto-Aztecan	True	1.0		Modern	0.7	Spanish	semana
4186	ZinacantanTzotzil	WEEK	shemana	shemana	ʃ e m a n a		Mayan	True	1.0		Earlier Colonial	0.9	Spanish	semana
5818	Qeqchi	WEEK	xamaan	xamaan	ʃ a m aː n		Mayan	True	1.0		Early Colonial Q'eqchi'	0.9	Spanish	semana
7852	Otomi	WEEK	su̲mänä	su̲mänä	s u m ɐ n ɐ		Otomanguean	True	1.0		pre-modern	1.0	Spanish	semana
9350	ImbaburaQuechua	WEEK	simana	simana	s i m a n a		Quechuan	True	1.0		Early Republic	0.8	Spanish	semana
10564	Wichi	WEEK	semanu	semanu	s e m a n u		Matacoan	True	1.0		1940-present	0.7	Spanish	semana
11842	Mapudungun	WEEK	semana	semana	s e m a n a		Araucanian	True	1.0		Post-1606	0.9	Spanish	semana
1108	Spanish	WEIGH	pesar	pesar	p e s a ɾ		Indo-European							
2680	Yaqui	WEIGH	pesaroa	pesaroa	p e s a r o a		Uto-Aztecan	True	1.0		Colonial	0.9	Spanish	pesar
5568	Qeqchi	WEIGH	b’isok	b’isok	ɓ i s o kʰ		Mayan	False	0.0		proto-Mayan (not Huastec)	1.0		
7583	Otomi	WEIGH	pesa	pesa	p e s a		Otomanguean	True	1.0		pre-modern	1.0	Spanish	pesar
9208	ImbaburaQuechua	WEIGH	llashana	llashana	ʒ a ʃ a n a		Quechuan	False	0.0		Pre-Inca	1.0		
10416	Wichi	WEIGH	pesa	pesa	p e s a		Matacoan	True	1.0		1940-present	0.7	Spanish	pesá
11687	Mapudungun	WEIGH	fanefanetun	fanefanetun	f a n e f a n e t u n		Araucanian	False	0.0		Pre-1606	1.0		
1173	Spanish	WEST	oeste	oeste	o ɛ s t e		Indo-European							
1174	Spanish	WEST	poniente	poniente	p o n j e n t e		Indo-European							
2726	Yaqui	WEST	bawebetana	bawebetana	b a w e b e t a n a		Uto-Aztecan	False	0.0		Modern	0.7		
2727	Yaqui	WEST	oejte	oejte	o e j t e		Uto-Aztecan	True	1.0		Modern	0.7	Spanish	oeste
4073	ZinacantanTzotzil	WEST	7olon	7olon	ʔ o l o n		Mayan	False	0.0		Proto-Mayan	1.0		
4074	ZinacantanTzotzil	WEST	maleb k’ak’al	maleb_k’ak’al	m a l e ɓ + kʼ a kʼ a l		Mayan	False	0.0		Proto-Tzeltalan	1.0		
5627	Qeqchi	WEST	rokeb' saq'e	rokeb'_saq'e	r o k e ɓ + s a qʼ e		Mayan	False	0.0		Q'eqchi'	1.0		
7661	Otomi	WEST	'ñu̲hyadi	'ñu̲hyadi	ˀɲ u h j a d i		Otomanguean	False	0.0		Urbano (1605)	0.9		
9248	ImbaburaQuechua	WEST	inti yaikuna ladu	inti_yaikuna_ladu	i n d i + j a i k u n a + l a d u		Quechuan	False	0.0	Clearly created on loan basis	Early Republic	0.8	Spanish	lado
10463	Wichi	WEST	ikphomey	ikphomey	i k pʰ o m e j		Matacoan	False	0.0		1940-present	0.7		
11732	Mapudungun	WEST	ngulu	ngulu	ŋ u l u		Araucanian	False	0.0		Pre-1606	1.0		
1391	Spanish	WET	mojado	mojado	m o x a ð o		Indo-European							
1392	Spanish	WET	húmedo	húmedo	u m e ð o		Indo-European							
2924	Yaqui	WET	ba’ari	ba’ari	b a ʔ a r i		Uto-Aztecan	False	0.0		Proto-Uto-Aztecan	1.0		
4240	ZinacantanTzotzil	WET	t’ushul	t’ushul	tʼ u ʃ u l		Mayan	False	0.0		Proto-Tzeltalan	1.0		
5897	Qeqchi	WET	luub'	luub'	l uː ɓ		Mayan	False	0.0		proto-Eastern Mayan	1.0		
5898	Qeqchi	WET	t'aqt'aq	t'aqt'aq	tʼ a q tʼ a qʰ		Mayan	False	0.0		proto-Mayan	1.0		
5899	Qeqchi	WET	b'aqx	b'aqx	ɓ a q ʃ		Mayan	False	0.0		Q'eqchi'	1.0		
5900	Qeqchi	WET	t'oqx	t'oqx	tʼ o q ʃ		Mayan	False	0.0		proto-K’iche’an	1.0		
5901	Qeqchi	WET	tz'uuq	tz'uuq	tsʼ uː qʰ		Mayan	False	0.0		Q'eqchi'	1.0		
5902	Qeqchi	WET	raap	raap	r aː pʰ		Mayan	False	0.0		Q'eqchi'	1.0		
7955	Otomi	WET	xi mobo	xi_mobo	x i + m o b o		Otomanguean	False	0.0		Urbano (1605)	0.9		
