ID	DOCULECT	LANGUAGE_FAMILY	CONCEPT	VALUE	FORM	TOKENS	DONOR_LANGUAGE	DONOR_VALUE	SOURCE_ID_	SOURCE_SCORE_	SOURCE_ID
9548	Otomi	Otomanguean	SPRINGTIME	nk'ants'i	nk'ants'i	n kʼ a n tsʼ i			3013	0.9282	
11044	ImbaburaQuechua	Quechuan	SPRINGTIME	sisa killa	sisa_killa	s i s a + k i ʒ a			3013	0.9533	
12258	Wichi	Matacoan	SPRINGTIME	nawup	nawup	n a w u p	Pilagá	nawoʕo	3013	0.7846	
13529	Mapudungun	Araucanian	SPRINGTIME	pewü	pewü	p e w ɨ			3013	0.6254	
1154	Portuguese	Indo-European	SQUARE	quadrado	quadrado	k w a d ɾ a d u					
2887	Spanish	Indo-European	SQUARE	cuadrado	cuadrado	k w a ð ɾ a ð o					
4437	Yaqui	Uto-Aztecan	SQUARE	koarao	koarao	k o a r a o	Spanish	cuadrado	2887	0.5296	
7369	Qeqchi	Mayan	SQUARE	kaaxukuut	kaaxukuut	k aː ʃ u k uː tʰ			2887	0.5577	
9389	Otomi	Otomanguean	SQUARE	kwadro	kwadro	kʷ a d r o	Spanish	cuadro	2887	0.3853	
10954	ImbaburaQuechua	Quechuan	SQUARE	kwadradu	kwadradu	k w a d ɾ a d u	Spanish	cuadrado	2887	0.1385	2887
857	Portuguese	Indo-European	SQUEEZE	espremer	espremer	i ʃ p ɾ e m e ʁ					
858	Portuguese	Indo-European	SQUEEZE	comprimir	comprimir	k õ p ɾ i m i ʁ					
2564	Spanish	Indo-European	SQUEEZE	estrujar	estrujar	ɛ s t ɾ u x a ɾ					
2565	Spanish	Indo-European	SQUEEZE	exprimir	exprimir	ɛ k s p ɾ i m i ɾ					
4184	Yaqui	Uto-Aztecan	SQUEEZE	piike	piike	p iː k e			2565	0.7875	
5565	ZinacantanTzotzil	Mayan	SQUEEZE	pitz’	pitz’	pʰ i tsʼ			2564	0.8342	
7018	Qeqchi	Mayan	SQUEEZE	pitz’ok	pitz’ok	p i tsʼ o kʰ			2564	0.6491	
7019	Qeqchi	Mayan	SQUEEZE	yatz'ok	yatz'ok	j a tsʼ o kʰ			2564	0.6491	
8967	Otomi	Otomanguean	SQUEEZE	te̲'mi	te̲'mi	t̪ æ ˀm i			2565	0.7106	
10753	ImbaburaQuechua	Quechuan	SQUEEZE	kapina	kapina	k a p i n a			2565	0.6718	
11946	Wichi	Matacoan	SQUEEZE	hits’ifwin	hits’ifwin	h i ts ʔ i fʷ i n			2565	0.6780	
13223	Mapudungun	Araucanian	SQUEEZE	kütrün	kütrün	k ɨ ʈʂ ɨ n			2565	0.7893	
13224	Mapudungun	Araucanian	SQUEEZE	ngütrarün	ngütrarün	ŋ ɨ ʈʂ a ɻ ɨ n			2564	0.7115	
835	Portuguese	Indo-European	STAB TO DEATH	apunhalar	apunhalar	a p u ɲ a l a ʁ					
2540	Spanish	Indo-European	STAB TO DEATH	apuɲalar	apuɲalar	a p u ɲ a l a ɾ					
4166	Yaqui	Uto-Aztecan	STAB TO DEATH	soa	soa	s o a			2540	1.0472	
4167	Yaqui	Uto-Aztecan	STAB TO DEATH	kuchi’isoa	kuchi’isoa	k u tʃ i ʔ i s o a	Spanish	cuchillo	2540	0.7654	
5548	ZinacantanTzotzil	Mayan	STAB TO DEATH	pahbe	pahbe	pʰ a h ɓ e			2540	0.7477	
6989	Qeqchi	Mayan	STAB TO DEATH	xeq'ok	xeq'ok	ʃ e qʼ o kʰ	Ch’olan	xek’	2540	0.9146	
8926	Otomi	Otomanguean	STAB TO DEATH	heni	heni	h e n i			2540	0.7188	
8927	Otomi	Otomanguean	STAB TO DEATH	ts’ant’i	ts’ant’i	ts ʔ a n t̪ʼ i			2540	0.7972	
8928	Otomi	Otomanguean	STAB TO DEATH	suni	suni	s u n i			2540	0.7017	
8929	Otomi	Otomanguean	STAB TO DEATH	suki	suki	s u k i			2540	0.9282	
8930	Otomi	Otomanguean	STAB TO DEATH	sut'i	sut'i	s u t̪ʼ i			2540	0.9282	
8931	Otomi	Otomanguean	STAB TO DEATH	fots'i	fots'i	f o tsʼ i			2540	0.8427	
8932	Otomi	Otomanguean	STAB TO DEATH	foti	foti	f o t̪ i			2540	0.8427	
8933	Otomi	Otomanguean	STAB TO DEATH	su'mi	su'mi	s u ˀm i			2540	0.9017	
8934	Otomi	Otomanguean	STAB TO DEATH	ho ko ar jwai	ho_ko_ar_jwai	h o + k o + a r + xʷ a i			2540	0.9295	
8935	Otomi	Otomanguean	STAB TO DEATH	heni ko ar jwai	heni_ko_ar_jwai	h e n i + k o + a r + xʷ a i			2540	0.8849	
10738	ImbaburaQuechua	Quechuan	STAB TO DEATH	kuchilluna	kuchilluna	k u tʃ i ʒ u n a	Spanish	cuchillo	2540	0.7045	
11930	Wichi	Matacoan	STAB TO DEATH	itsonhu	itsonhu	i ts o n̥ u			2540	0.6057	
13207	Mapudungun	Araucanian	STAB TO DEATH	chüngarün	chüngarün	tʃ ɨ ŋ a ɻ ɨ n			2540	0.5666	
201	Portuguese	Indo-European	STABLE	cocheira	cocheira	k o ʃ ei ɾ ɐ					
202	Portuguese	Indo-European	STABLE	estábulo	estábulo	i ʃ t a b u l u					
1887	Spanish	Indo-European	STABLE	establo	establo	ɛ s t a β l o					
3627	Yaqui	Uto-Aztecan	STABLE	rancho	rancho	r a n tʃ o	Spanish	rancho	1887	0.6818	
5041	ZinacantanTzotzil	Mayan	STABLE	na ___	na____	n a			1887	0.9846	
6336	Qeqchi	Mayan	STABLE	xna’aj wakax	xna’aj_wakax	ʃ n a ʔ a x + w a k a ʃ			1887	0.8663	
8168	Otomi	Otomanguean	STABLE	nguume̲ti	nguume̲ti	n g uː m æ t̪ i			1887	0.7888	
8169	Otomi	Otomanguean	STABLE	nguu'ño	nguu'ño	n g uː ˀɲ o			1887	0.8543	
10304	ImbaburaQuechua	Quechuan	STABLE	istablu	istablu	i s t a b l u	Spanish	establo	1887	0.1091	1887
11455	Wichi	Matacoan	STABLE	tshotoyw’et	tshotoyw’et	tsʰ o t o j w ʔ e t			1887	0.6355	
12747	Mapudungun	Araucanian	STABLE	walpon	walpon	w a l p o n	Spanish	galpon	1887	0.7604	
220	Portuguese	Indo-European	STALLION	garanhão	garanhão	ɡ a ɾ ɐ ɲ ɐ̃ũ					
1912	Spanish	Indo-European	STALLION	caballo padre	caballo_padre	k a β a ʝ o + p a ð ɾ e					
1913	Spanish	Indo-European	STALLION	semental	semental	s e m e n t a l					
3645	Yaqui	Uto-Aztecan	STALLION	kaayojan	kaayojan	k aː j o j a n			1912	0.7330	
5055	ZinacantanTzotzil	Mayan	STALLION	batz’i ka7	batz’i_ka7	ɓ a tsʼ i + k a ʔ	Spanish	caballo	1912	0.7440	
5056	ZinacantanTzotzil	Mayan	STALLION	potro	potro	pʰ o t ɾ o	Spanish	potro	1912	0.5231	
6355	Qeqchi	Mayan	STALLION	kawaay	kawaay	k a w aː j	Spanish	caballo	1912	0.6406	
6356	Qeqchi	Mayan	STALLION	b’uro, b’uur	b’uro	ɓ u ɾ o	Spanish	burro	1912	0.6435	
6357	Qeqchi	Mayan	STALLION	granyon	granyon	g ɾ a n j o n	Spanish	grañón (?)	1913	0.7477	
8200	Otomi	Otomanguean	STALLION	tafni	tafni	t̪ a f n i			1913	0.7289	
8201	Otomi	Otomanguean	STALLION	ndo̲fni	ndo̲fni	n d ə f n i			1913	0.7231	
10321	ImbaburaQuechua	Quechuan	STALLION	kaballu	kaballu	k a b a ʒ u	Spanish	caballo	1912	0.4308	
11474	Wichi	Matacoan	STALLION	yel’ataj asnak	yel’ataj_asnak	y e l ʔ a t a x + a s n a k			1912	0.7256	
12767	Mapudungun	Araucanian	STALLION	potüro	potüro	p o t ɨ ɻ o	Spanish	potro	1912	0.6124	
1084	Portuguese	Indo-European	STAND	estar em pé	estar_em_pé	i ʃ t a ʁ + ẽĩ + p ɛ					
1085	Portuguese	Indo-European	STAND	ficar em pé	ficar_em_pé	f i k a ʁ + ẽĩ + p ɛ					
2817	Spanish	Indo-European	STAND	poner de pie	poner_de_pie	p o n ɛ ɾ + ð e + p j e					
4380	Yaqui	Uto-Aztecan	STAND	kikte (1)	kikte	k i k t e			2817	0.9731	
4381	Yaqui	Uto-Aztecan	STAND	japte (1)	japte	j a p t e			2817	0.9083	
5729	ZinacantanTzotzil	Mayan	STAND	noch'	noch'	n o tʃʰ ʔ			2817	0.9197	
7270	Qeqchi	Mayan	STAND	xaqliik	xaqliik	ʃ a q l iː kʰ			2817	0.9527	
9300	Otomi	Otomanguean	STAND	'ba̲i	'ba̲i	ˀb ɔ i			2817	0.8178	
10905	ImbaburaQuechua	Quechuan	STAND	shayarina	shayarina	ʃ a j a ɾ i n a			2817	0.8604	
12117	Wichi	Matacoan	STAND	takasit	takasit	t a k a s i t			2817	0.9726	
13387	Mapudungun	Araucanian	STAND	witrapüran	witrapüran	w i ʈʂ a p ɨ ɻ a n			2817	0.8774	
66	Portuguese	Indo-European	STAR	estrela	estrela	i ʃ t ɾ ɛ l ɐ					
1745	Spanish	Indo-European	STAR	estrella	estrella	ɛ s t ɾ e ʝ a					
3497	Yaqui	Uto-Aztecan	STAR	choki	choki	tʃ o k i			1745	0.6643	
4928	ZinacantanTzotzil	Mayan	STAR	k’anal	k’anal	kʼ a n a l	Tojolabal	k’anal	1745	0.8802	
6195	Qeqchi	Mayan	STAR	chahim	chahim	tʃ a h i m			1745	0.6429	
7980	Otomi	Otomanguean	STAR	tso̲ho̲ (1)	tso̲ho̲	ts ə h ə			1745	0.6109	
10199	ImbaburaQuechua	Quechuan	STAR	luziru	luziru	l u z i ɾ u	Spanish	lucero	1745	0.6246	
11357	Wichi	Matacoan	STAR	kates	kates	k a t e s			1745	0.4753	
12592	Mapudungun	Araucanian	STAR	wangüḻen	wangüḻen	w a ŋ ɨ l̪ e n			1745	0.8413	
903	Portuguese	Indo-European	STATUE	estátua	estátua	i ʃ t a t u ɐ					
2616	Spanish	Indo-European	STATUE	estatua	estatua	ɛ s t a t w a					
4175	Yaqui	Uto-Aztecan	STATUE	ejtaatua	ejtaatua	e j t aː t u a	Spanish	estatua	2616	0.3385	
7005	Qeqchi	Mayan	STATUE	jalam ’uuch	jalam_’uuch	x a l a m + ʔ uː tʃ			2616	0.8481	
8946	Otomi	Otomanguean	STATUE	njäts'i (1)	njäts'i	n x ɐ tsʼ i			2616	0.6000	
8947	Otomi	Otomanguean	STATUE	tsita	tsita	ts i t̪ a			2616	0.5222	
11937	Wichi	Matacoan	STATUE	tolhenek	tolhenek	t o lˠ e n e k			2616	0.8259	
1652	Portuguese	Indo-European	STEAL	roubar	roubar	ʁ o b a ʁ					
3417	Spanish	Indo-European	STEAL	robar	robar	r o β a ɾ					
4861	Yaqui	Uto-Aztecan	STEAL	etbwa	etbwa	e t bʷ a			3417	0.6571	
6123	ZinacantanTzotzil	Mayan	STEAL	7elk’ah	7elk’ah	ʔ e l kʼ a h			3417	0.8188	
6124	ZinacantanTzotzil	Mayan	STEAL	tz’al	tz’al	tsʼ a l			3417	0.8130	
6125	ZinacantanTzotzil	Mayan	STEAL	pas 7abtel	pas_7abtel	pʰ a s + ʔ a ɓ t e l			3417	0.7505	
7890	Qeqchi	Mayan	STEAL	uq'mink	uq'mink	u qʼ m i n kʰ			3417	0.8650	
7891	Qeqchi	Mayan	STEAL	elq'ak	elq'ak	e l qʼ a kʰ			3417	0.8115	
7892	Qeqchi	Mayan	STEAL	jochok	jochok	x o tʃ o kʰ	Ch’olan	*joch	3417	0.7750	
7893	Qeqchi	Mayan	STEAL	ixi'jink	ixi'jink	i ʃ i ʔ x i n kʰ			3417	0.9267	
10119	Otomi	Otomanguean	STEAL	pe	pe	p e			3417	0.7986	
11301	ImbaburaQuechua	Quechuan	STEAL	shuwana	shuwana	ʃ u w a n a			3417	0.6597	
12523	Wichi	Matacoan	STEAL	iskat	iskat	i s k a t			3417	0.8365	
13775	Mapudungun	Araucanian	STEAL	weñen	weñen	w e ɲ e n			3417	0.8000	
173	Portuguese	Indo-European	STEPDAUGHTER	enteada	enteada	ẽ tʃ i a d ɐ					
1853	Spanish	Indo-European	STEPDAUGHTER	hijastra	hijastra	i x a s t ɾ a					
1854	Spanish	Indo-European	STEPDAUGHTER	entenada	entenada	e n t e n a ð a					
3606	Yaqui	Uto-Aztecan	STEPDAUGHTER	waim mara	waim_mara	w a i m + m a r a			1853	0.8014	
3607	Yaqui	Uto-Aztecan	STEPDAUGHTER	waim asoa	waim_asoa	w a i m + a s o a			1853	0.7746	
6308	Qeqchi	Mayan	STEPDAUGHTER	ka’ ralal	ka’_ralal	k a ʔ + ɾ a l a l			1853	0.8654	
6309	Qeqchi	Mayan	STEPDAUGHTER	xka’ alalb’ej	xka’_alalb’ej	ʃ k a ʔ + a l a l ɓ e x			1853	0.8557	
8104	Otomi	Otomanguean	STEPDAUGHTER	ho̲t'ixu	ho̲t'ixu	h ə t̪ʼ i x u			1854	0.6308	
10286	ImbaburaQuechua	Quechuan	STEPDAUGHTER	intinada	intinada	i n d i n a d a	Spanish	entenada	1854	0.1000	1854
12723	Mapudungun	Araucanian	STEPDAUGHTER	malle ñawe	malle_ñawe	m a ʎ e + ɲ a w e			1854	0.8468	
170	Portuguese	Indo-European	STEPFATHER	padrasto	padrasto	p a d ɾ a ʃ t u					
1849	Spanish	Indo-European	STEPFATHER	padrastro	padrastro	p a ð ɾ a s t ɾ o					
3603	Yaqui	Uto-Aztecan	STEPFATHER	waim achai	waim_achai	w a i m + a tʃ a i			1849	0.8026	
5022	ZinacantanTzotzil	Mayan	STEPFATHER	tot	tot	t o tʰ			1849	0.7638	
6305	Qeqchi	Mayan	STEPFATHER	xkab’ yuwa’	xkab’_yuwa’	ʃ k a ɓ + j u w a ʔ			1849	0.8862	
8100	Otomi	Otomanguean	STEPFATHER	ho̲ta	ho̲ta	h ə t̪ a			1849	0.7304	
10283	ImbaburaQuechua	Quechuan	STEPFATHER	padastru	padastru	p a d a s t ɾ u	Spanish	padrastro	1849	0.1560	1849
12720	Mapudungun	Araucanian	STEPFATHER	malle chaw	malle_chaw	m a ʎ e + tʃ a w			1849	0.8988	
171	Portuguese	Indo-European	STEPMOTHER	madrasta	madrasta	m a d ɾ a ʃ t ɐ					
1850	Spanish	Indo-European	STEPMOTHER	madrastra	madrastra	m a ð ɾ a s t ɾ a					
3604	Yaqui	Uto-Aztecan	STEPMOTHER	waim maala	waim_maala	w a i m + m aː l a			1850	0.7296	
6306	Qeqchi	Mayan	STEPMOTHER	xkab’ na’	xkab’_na’	ʃ k a ɓ + n a ʔ			1850	0.9179	
8101	Otomi	Otomanguean	STEPMOTHER	ho̲me	ho̲me	h ə m e			1850	0.9011	
10284	ImbaburaQuechua	Quechuan	STEPMOTHER	madastra	madastra	m a d a s t ɾ a	Spanish	madrastra	1850	0.1418	1850
12721	Mapudungun	Araucanian	STEPMOTHER	ñeñe	ñeñe	ɲ e ɲ e			1850	0.8945	
172	Portuguese	Indo-European	STEPSON	enteado	enteado	ẽ tʃ i a d u					
1851	Spanish	Indo-European	STEPSON	hijastro	hijastro	i x a s t ɾ o					
1852	Spanish	Indo-European	STEPSON	entenado	entenado	e n t e n a ð o					
3605	Yaqui	Uto-Aztecan	STEPSON	waim usi	waim_usi	w a i m + u s i			1851	0.7946	
5023	ZinacantanTzotzil	Mayan	STEPSON	ch'amalin	ch'amalin	tʃʰ ʔ a m a l i n			1852	0.7262	
6307	Qeqchi	Mayan	STEPSON	kab’ alal	kab’_alal	k a ɓ + a l a l			1851	0.8420	
8102	Otomi	Otomanguean	STEPSON	ho̲bätsí	ho̲bätsí	h ə b ɐ ts i			1851	0.7077	
8103	Otomi	Otomanguean	STEPSON	ho̲metsí	ho̲metsí	h ə m e ts i			1851	0.7077	
10285	ImbaburaQuechua	Quechuan	STEPSON	intinadu	intinadu	i n d i n a d u	Spanish	entenado	1852	0.1167	1852
12722	Mapudungun	Araucanian	STEPSON	malle fotüm	malle_fotüm	m a ʎ e + f o t ɨ m			1852	0.8183	
267	Portuguese	Indo-European	STINGRAY	raia	raia	ʁ ai ɐ					
268	Portuguese	Indo-European	STINGRAY	arraia	arraia	a ʁ ai ɐ					
1959	Spanish	Indo-European	STINGRAY	raya	raya	r a ʝ a					
1960	Spanish	Indo-European	STINGRAY	pastinaca	pastinaca	p a s t i n a k a					
3679	Yaqui	Uto-Aztecan	STINGRAY	raaya	raaya	r aː j a	Spanish	raya	1959	0.3333	
3680	Yaqui	Uto-Aztecan	STINGRAY	yabarai	yabarai	j a b a r a i			1960	0.7826	
11509	Wichi	Matacoan	STINGRAY	pujlhin	pujlhin	p u x lˠ i n			1960	0.4987	
1042	Portuguese	Indo-European	STINGY	avarento	avarento	a v a ɾ ẽ t u					
2763	Spanish	Indo-European	STINGY	avaro	avaro	a β a ɾ o					
2764	Spanish	Indo-European	STINGY	mezquino	mezquino	m ɛ s k i n o					
4342	Yaqui	Uto-Aztecan	STINGY	emo jiokoera	emo_jiokoera	e m o + j i o k o e r a			2763	0.6108	
5695	ZinacantanTzotzil	Mayan	STINGY	t’ut’	t’ut’	tʼ u tʼ			2764	0.9346	
7222	Qeqchi	Mayan	STINGY	pix	pix	p i ʃ			2764	0.7808	
9238	Otomi	Otomanguean	STINGY	zuda	zuda	z u d a			2764	0.6905	
9239	Otomi	Otomanguean	STINGY	'bifi	'bifi	ˀb i f i			2763	0.5325	
10872	ImbaburaQuechua	Quechuan	STINGY	mitsaj	mitsaj	m i ts a x			2764	0.5239	
12079	Wichi	Matacoan	STINGY	atsufwnaj	atsufwnaj	a ts u fʷ n a x			2764	0.6014	
13352	Mapudungun	Araucanian	STINGY	rükü	rükü	ɻ ɨ k ɨ			2764	0.6299	
1284	Portuguese	Indo-European	STINKING	fedorento	fedorento	f e d o ɾ ẽ t u					
1285	Portuguese	Indo-European	STINKING	mal cheiroso	mal_cheiroso	m au + ʃ ei ɾ ɔ z u					
3024	Spanish	Indo-European	STINKING	hediondo	hediondo	e ð j o n d o					
4569	Yaqui	Uto-Aztecan	STINKING	juuba	juuba	j uː b a			3024	0.6842	
5885	ZinacantanTzotzil	Mayan	STINKING	tu	tu	t u			3024	0.7846	
7523	Qeqchi	Mayan	STINKING	chu	chu	tʃ u			3024	0.7846	
9566	Otomi	Otomanguean	STINKING	yu̲ni xi nts'o	yu̲ni_xi_nts'o	j u n i + x i + n tsʼ o			3024	0.7120	
11052	ImbaburaQuechua	Quechuan	STINKING	ashnajuk	ashnajuk	a ʃ n a x u k			3024	0.6881	
12266	Wichi	Matacoan	STINKING	lan’ij oitaj	lan’ij_oitaj	l a n ʔ i x + o i t a x			3024	0.8467	
13538	Mapudungun	Araucanian	STINKING	weza ṉümüṉngey	weza_ṉümüṉngey	w e z a + n̪ ɨ m ɨ n̪ ŋ e y			3024	0.7582	
639	Portuguese	Indo-European	STOCKING	meia	meia	m ei ɐ					
640	Portuguese	Indo-European	STOCKING	peúga	peúga	p e u ɡ ɐ					
2330	Spanish	Indo-European	STOCKING	media	media	m e ð j a					
2331	Spanish	Indo-European	STOCKING	calcetín	calcetín	k a l s ɛ t i n					
4012	Yaqui	Uto-Aztecan	STOCKING	wokboosam	wokboosam	w o k b oː s a m	Spanish	bolsa	2331	0.6746	
4013	Yaqui	Uto-Aztecan	STOCKING	meriam	meriam	m e r i a m	Spanish	medias	2330	0.5808	
4014	Yaqui	Uto-Aztecan	STOCKING	kalsetiinim	kalsetiinim	k a l s e t iː n i m	Spanish	calcetín	2331	0.1538	2331
5422	ZinacantanTzotzil	Mayan	STOCKING	na 7okol	na_7okol	n a + ʔ o k o l			2331	0.8179	
6792	Qeqchi	Mayan	STOCKING	b'atb'al oq	b'atb'al_oq	ɓ a t ɓ a l + o qʰ			2330	0.7824	
6793	Qeqchi	Mayan	STOCKING	xta oq	xta_oq	ʃ t a + o qʰ			2331	0.7670	
6794	Qeqchi	Mayan	STOCKING	tz'apb'al oq	tz'apb'al_oq	tsʼ a p ɓ a l + o qʰ			2330	0.8835	
8669	Otomi	Otomanguean	STOCKING	nkät'u̲wa	nkät'u̲wa	n k ɐ t̪ʼ u w a			2331	0.6090	
8670	Otomi	Otomanguean	STOCKING	medya	medya	m e d j a	Spanish	media	2330	0.1000	2330
10618	ImbaburaQuechua	Quechuan	STOCKING	midias	midias	m i d i a s	Spanish	medias	2330	0.4558	
11803	Wichi	Matacoan	STOCKING	melyus	melyus	m e l j u s	Spanish	medias	2330	0.3846	
13078	Mapudungun	Araucanian	STOCKING	mezia	mezia	m e z i a	Spanish	media	2330	0.3121	
401	Portuguese	Indo-European	STOMACH	estômago	estômago	i ʃ t o m a ɡ u					
402	Portuguese	Indo-European	STOMACH	barriga	barriga	b a ʁ i ɡ ɐ					
2097	Spanish	Indo-European	STOMACH	estómago	estómago	ɛ s t o m a ɣ o					
2098	Spanish	Indo-European	STOMACH	barriga	barriga	b a r i ɣ a					
3808	Yaqui	Uto-Aztecan	STOMACH	toma	toma	t o m a			2097	0.4991	
5225	ZinacantanTzotzil	Mayan	STOMACH	ch’util	ch’util	tʃʼ u t i l			2097	0.7362	
6544	Qeqchi	Mayan	STOMACH	job’nil	job’nil	x o ɓ n i l	Ch’olan	*job’nel	2097	0.8140	
8401	Otomi	Otomanguean	STOMACH	mu̲i (2)	mu̲i	m u i			2097	0.8328	
10456	ImbaburaQuechua	Quechuan	STOMACH	puzun	puzun	p u z u ŋ	Barbacoan	puzan	2098	0.5167	
11638	Wichi	Matacoan	STOMACH	tots’e	tots’e	t o ts ʔ e			2097	0.7269	
12910	Mapudungun	Araucanian	STOMACH	pütra	pütra	p ɨ ʈʂ a	Quechua	patra	2098	0.4974	
59	Portuguese	Indo-European	STONE OR ROCK	pedra	pedra	p ɛ d ɾ ɐ					
60	Portuguese	Indo-European	STONE OR ROCK	calhau	calhau	k a ʎ au					
61	Portuguese	Indo-European	STONE OR ROCK	rocha	rocha	ʁ ɔ ʃ ɐ					
1738	Spanish	Indo-European	STONE OR ROCK	piedra	piedra	p j e ð ɾ a					
1739	Spanish	Indo-European	STONE OR ROCK	roca	roca	r o k a					
3492	Yaqui	Uto-Aztecan	STONE OR ROCK	teta	teta	t e t a			1738	0.6385	
4922	ZinacantanTzotzil	Mayan	STONE OR ROCK	ton	ton	t o n			1739	0.8378	
6190	Qeqchi	Mayan	STONE OR ROCK	pek	pek	p e kʰ			1739	0.5524	
7972	Otomi	Otomanguean	STONE OR ROCK	do	do	d o			1739	0.8342	
7973	Otomi	Otomanguean	STONE OR ROCK	ma’ye	ma’ye	m a ʔ j e			1738	0.7573	
7974	Otomi	Otomanguean	STONE OR ROCK	ndo̲do	ndo̲do	n d ə d o			1738	0.7128	
10194	ImbaburaQuechua	Quechuan	STONE OR ROCK	rumi	rumi	ʐ u m i			1739	0.7333	
11352	Wichi	Matacoan	STONE OR ROCK	tente	tente	t e n t e			1738	0.7197	
12585	Mapudungun	Araucanian	STONE OR ROCK	kura	kura	k u ɻ a			1738	0.6231	
12586	Mapudungun	Araucanian	STONE OR ROCK	lil	lil	l i l			1739	0.7650	
1059	Portuguese	Indo-European	STORE	loja	loja	l ɔ ʒ ɐ					
2784	Spanish	Indo-European	STORE	tienda	tienda	t j e n d a					
2785	Spanish	Indo-European	STORE	almacén	almacén	a l m a s e n					
4358	Yaqui	Uto-Aztecan	STORE	tienra	tienra	t i e n r a	Spanish	tienda	2784	0.4017	
5712	ZinacantanTzotzil	Mayan	STORE	tyenta	tyenta	t j e n t a	Spanish	tienda	2784	0.0000	2784
7245	Qeqchi	Mayan	STORE	k'ayib'aal	k'ayib'aal	k ʔ a j i ɓ aː l			2784	0.8181	
9261	Otomi	Otomanguean	STORE	de̲nda	de̲nda	d æ n d a	Spanish	tienda	2784	0.1316	2784
10886	ImbaburaQuechua	Quechuan	STORE	tyinda	tyinda	t j i n d a	Spanish	tienda	2784	0.0200	2784
12094	Wichi	Matacoan	STORE	tiena	tiena	t i e n a	Spanish	tienda	2784	0.3519	
70	Portuguese	Indo-European	STORM	tempestade	tempestade	t ẽ p e ʃ t a dʒ i					
1749	Spanish	Indo-European	STORM	tempestad	tempestad	t e m p ɛ s t a ð					
1750	Spanish	Indo-European	STORM	tormenta	tormenta	t o ɾ m e n t a					
3501	Yaqui	Uto-Aztecan	STORM	yuku jeka	yuku_jeka	j u k u + j e k a			1749	0.9379	
4934	ZinacantanTzotzil	Mayan	STORM	tzuh ton	tzuh_ton	tsʰ u h + t o n			1750	0.7050	
6203	Qeqchi	Mayan	STORM	kaq sut iq’	kaq_sut_iq’	k a q + s u t + i qʼ			1749	0.8692	
7985	Otomi	Otomanguean	STORM	bu̲nthi	bu̲nthi	b u n θ i			1750	0.5905	
10203	ImbaburaQuechua	Quechuan	STORM	ninan tamya	ninan_tamya	n i n a n + t a m j a			1750	0.6992	
11361	Wichi	Matacoan	STORM	pelhay	pelhay	p e lˠ a j			1749	0.7652	
12596	Mapudungun	Araucanian	STORM	lulul wenu	lulul_wenu	l u l u l + w e n u			1750	0.8558	
12597	Mapudungun	Araucanian	STORM	küm küm wenu	küm_küm_wenu	k ɨ m + k ɨ m + w e n u			1750	0.8700	
702	Portuguese	Indo-European	STOVE	fogão	fogão	f o ɡ ɐ̃ũ					
2398	Spanish	Indo-European	STOVE	estufa	estufa	ɛ s t u f a					
4066	Yaqui	Uto-Aztecan	STOVE	joona	joona	j oː n a	Spanish	horno	2398	0.8267	
6850	Qeqchi	Mayan	STOVE	estuuf	estuuf	e s t uː f	Spanish	estufa	2398	0.0986	2398
6851	Qeqchi	Mayan	STOVE	kaxlan chiqleb’	kaxlan_chiqleb’	k a ʃ l a n + tʃ i q l e ɓ			2398	0.8398	
8744	Otomi	Otomanguean	STOVE	stufa	stufa	s t̪ u f a	Spanish	estufa	2398	0.1674	2398
1146	Portuguese	Indo-European	STRAIGHT	direito	direito	dʒ i ɾ ei t u					
1147	Portuguese	Indo-European	STRAIGHT	reto	reto	ʁ ɛ t u					
2880	Spanish	Indo-European	STRAIGHT	derecho	derecho	d ɛ ɾ e tʃ o					
2881	Spanish	Indo-European	STRAIGHT	recto	recto	r e k t o					
4431	Yaqui	Uto-Aztecan	STRAIGHT	lutulai	lutulai	l u t u l a i			2881	0.5538	
5780	ZinacantanTzotzil	Mayan	STRAIGHT	tuk’	tuk’	t u kʼ			2880	0.6769	
7356	Qeqchi	Mayan	STRAIGHT	tiik	tiik	t iː kʰ			2880	0.6769	
9381	Otomi	Otomanguean	STRAIGHT	njwäntho	njwäntho	n xʷ ɐ n θ o			2881	0.6838	
10949	ImbaburaQuechua	Quechuan	STRAIGHT	dirichu	dirichu	d i ɾ i tʃ u	Spanish	derecho	2880	0.0667	2880
12167	Wichi	Matacoan	STRAIGHT	tatshepiche	tatshepiche	t a tsʰ e p i tʃ e			2880	0.4125	
13433	Mapudungun	Araucanian	STRAIGHT	üngkü	üngkü	ɨ ŋ k ɨ			2881	0.6176	
13434	Mapudungun	Araucanian	STRAIGHT	nor	nor	n o ɻ			2880	0.7209	
1551	Portuguese	Indo-European	STRANGER	estranho	estranho	i ʃ t ɾ ɐ ɲ u					
1552	Portuguese	Indo-European	STRANGER	forasteiro	forasteiro	f o ɾ a ʃ t ei ɾ u					
3318	Spanish	Indo-European	STRANGER	extranjero	extranjero	ɛ k s t ɾ a n x ɛ ɾ o					
3319	Spanish	Indo-European	STRANGER	forastero	forastero	f o ɾ a s t ɛ ɾ o					
4786	Yaqui	Uto-Aztecan	STRANGER	ejtanjeo	ejtanjeo	e j t a n j e o	Spanish	extranjero	3318	0.5931	
4787	Yaqui	Uto-Aztecan	STRANGER	yooi	yooi	j oː i			3319	0.9171	
