ID	DOCULECT	FAMILY	CONCEPT_NAME	CONCEPT	VALUE	FORM	TOKENS	BORROWED	BORROWED_SCORE	DONOR_LANGUAGE	DONOR_VALUE	AUTOCOGID	AUTOBORID
2279	Spanish	Indo-European	salt	SALT	sal	sal	s a l					2679	0
3957	Yaqui	Uto-Aztecan	salt	SALT	oona	oona	oː n a	False	0.0			11518	0
5380	ZinacantanTzotzil	Mayan	salt	SALT	7atz’am	7atz’am	ʔ a tsʼ a m	False	0.0			6641	0
6744	Qeqchi	Mayan	salt	SALT	atz'am	atz'am	a tsʼ a m	False	0.0			6258	0
8607	Otomi	Otomanguean	salt	SALT	u	u	u	False	0.0			8789	0
10578	ImbaburaQuechua	Quechuan	salt	SALT	kachi	kachi	k a tʃ i	False	0.0			10190	0
11762	Wichi	Matacoan	salt	SALT	nisuy	nisuy	n i s u j	False	0.0			4390	0
13041	Mapudungun	Araucanian	salt	SALT	chazi	chazi	tʃ a z i	False	0.0			863	0
1289	Portuguese	Indo-European	salty	SALTY	salgado	salgado	s au ɡ a d u					2892	0
3028	Spanish	Indo-European	salty	SALTY	salado	salado	s a l a ð o					2680	0
4573	Yaqui	Uto-Aztecan	salty	SALTY	cho’oko	cho’oko	tʃ o ʔ o k o	False	0.0			11519	0
5888	ZinacantanTzotzil	Mayan	salty	SALTY	chi7	chi7	tʃʰ i ʔ	False	0.0			6643	0
7527	Qeqchi	Mayan	salty	SALTY	atz’am	atz’am	a tsʼ a m	False	0.0			6642	0
9569	Otomi	Otomanguean	salty	SALTY	xi 'ñuxi	xi_'ñuxi	x i + ˀɲ u x i	False	0.0			8790	0
11055	ImbaburaQuechua	Quechuan	salty	SALTY	kachiyashka	kachiyashka	k a tʃ i j a ʃ k a	False	0.0			10191	0
12269	Wichi	Matacoan	salty	SALTY	nusuy	nusuy	n u s u j	False	0.0			4391	0
13541	Mapudungun	Araucanian	salty	SALTY	kotrü	kotrü	k o ʈʂ ɨ	False	0.75	Gününa Yajüch	xïtran	864	0
8	Portuguese	Indo-European	sand	SAND	areia	areia	a ɾ ei ɐ					2893	0
1689	Spanish	Indo-European	sand	SAND	arena	arena	a ɾ e n a					2681	663
3459	Yaqui	Uto-Aztecan	sand	SAND	see’e	see’e	s eː ʔ e	False	0.0			11520	0
4896	ZinacantanTzotzil	Mayan	sand	SAND	yi'	yi'	j i ʔ	False	0.0			6645	0
6158	Qeqchi	Mayan	sand	SAND	samahi’	samahi’	s a m a h i ʔ	False	0.0			6644	0
7931	Otomi	Otomanguean	sand	SAND	'bomu	'bomu	ˀb o m u	False	0.0			8791	0
10172	ImbaburaQuechua	Quechuan	sand	SAND	tiyu	tiyu	t i j u	False	0.0			10192	0
11329	Wichi	Matacoan	sand	SAND	alena	alena	a l e n a	True	1.0	Spanish	arena	4392	663
12549	Mapudungun	Araucanian	sand	SAND	kuyüm	kuyüm	k u y ɨ m	False	0.0			865	0
12550	Mapudungun	Araucanian	sand	SAND	achef kuyüm	achef_kuyüm	a tʃ e f + k u y ɨ m	False	0.0			859	0
293	Portuguese	Indo-European	sandfly	SANDFLY	mosquito	mosquito	m o s k i t u					2894	0
1988	Spanish	Indo-European	sandfly	SANDFLY	jején	jején	x e x e n					2895	0
3707	Yaqui	Uto-Aztecan	sandfly	SANDFLY	kuru	kuru	k u r u	False	0.0			11521	0
5117	ZinacantanTzotzil	Mayan	sandfly	SANDFLY	7us	7us	ʔ u s	False	0.0			6646	0
6424	Qeqchi	Mayan	sandfly	SANDFLY	k’ux	k’ux	kʼ u ʃ	False	0.0			6263	0
6425	Qeqchi	Mayan	sandfly	SANDFLY	suq	suq	s u qʰ	False	0.0			6648	0
10367	ImbaburaQuechua	Quechuan	sandfly	SANDFLY	waña	waña	w a ɲ a	False	0.75	Cuzco Quechua	wanwa	10193	0
11544	Wichi	Matacoan	sandfly	SANDFLY	fwinatak	fwinatak	fʷ i n a t a k	False	0.0			4393	0
799	Portuguese	Indo-European	sap	SAP	seiva	seiva	s ei v ɐ					2896	0
2499	Spanish	Indo-European	sap	SAP	savia	savia	s a β j a					2684	0
4137	Yaqui	Uto-Aztecan	sap	SAP	juya ba’a	juya_ba’a	j u j a + b a ʔ a	False	0.0			11522	0
5518	ZinacantanTzotzil	Mayan	sap	SAP	chu7	chu7	tʃʰ u ʔ	False	0.0			6650	0
5519	ZinacantanTzotzil	Mayan	sap	SAP	pohov	pohov	pʰ o h o v	False	0.0			6652	0
6940	Qeqchi	Mayan	sap	SAP	ya'al	ya'al	j a ʔ a l	False	0.25	K’iche’an	ya’al	6649	0
6941	Qeqchi	Mayan	sap	SAP	q'ol	q'ol	qʼ o l	False	0.0			6651	664
8858	Otomi	Otomanguean	sap	SAP	‘ba zaa	‘ba_zaa	ˀb a + z aː	False	0.0			8792	0
8859	Otomi	Otomanguean	sap	SAP	dehe 'yomu(n)hño ngizá	dehe_'yomu(n)hño_ngizá	d e h e + ˀj o m u n h ɲ o + n g i z a	False	0.0			8793	0
10714	ImbaburaQuechua	Quechuan	sap	SAP	kiru yaku	kiru_yaku	k i ɾ u + j a k u	False	0.0			10194	0
11907	Wichi	Matacoan	sap	SAP	hal’o lhits’i	hal’o_lhits’i	h a l ʔ o + lˠ i ts ʔ i	False	0.0			4394	0
13189	Mapudungun	Araucanian	sap	SAP	ko	ko	k o	False	0.0			866	664
1270	Portuguese	Indo-European	saturday	SATURDAY	sábado	sábado	s a b a d u					2897	665
3009	Spanish	Indo-European	saturday	SATURDAY	sábado	sábado	s a β a ð o					2685	665
4556	Yaqui	Uto-Aztecan	saturday	SATURDAY	sabala	sabala	s a b a l a	True	1.0	Spanish	sábado	11523	665
5876	ZinacantanTzotzil	Mayan	saturday	SATURDAY	savaro	savaro	s a v a ɾ o	True	1.0	Spanish	sa*bado	6653	665
7508	Qeqchi	Mayan	saturday	SATURDAY	saaw	saaw	s aː w	True	1.0	Spanish	sábado	6269	0
9542	Otomi	Otomanguean	saturday	SATURDAY	nsabdo	nsabdo	ⁿs a b d o	True	1.0	Spanish	sábado	8794	665
11040	ImbaburaQuechua	Quechuan	saturday	SATURDAY	sabadu	sabadu	s a b a d u	True	1.0	Spanish	sábado	10195	665
12254	Wichi	Matacoan	saturday	SATURDAY	sawulu	sawulu	s a w u l u	True	1.0	Spanish	sábado	4395	665
539	Portuguese	Indo-European	saucer	SAUCER	pires	pires	p i ɾ e ʃ					2898	0
2236	Spanish	Indo-European	saucer	SAUCER	platillo	platillo	p l a t i ʝ o					2899	666
3919	Yaqui	Uto-Aztecan	saucer	SAUCER	ili pu’ato	ili_pu’ato	i l i + p u ʔ a t o	False	0.0	Spanish	plato	11524	0
6692	Qeqchi	Mayan	saucer	SAUCER	platiiy	platiiy	p l a t iː j	True	1.0	Spanish	platillo	6654	666
8557	Otomi	Otomanguean	saucer	SAUCER	t'olo mohi	t'olo_mohi	t̪ʼ o l o + m o h i	False	0.0			8795	0
10544	ImbaburaQuechua	Quechuan	saucer	SAUCER	platillu	platillu	p l a t i ʒ u	True	1.0	Spanish	platillo	10196	666
11731	Wichi	Matacoan	saucer	SAUCER	platules	platules	p l a t u l e s	True	1.0	Spanish	plato	4396	666
13006	Mapudungun	Araucanian	saucer	SAUCER	pülatillu	pülatillu	p ɨ l a t i ʎ u	True	1.0	Spanish	platillo	867	666
569	Portuguese	Indo-European	sausage	SAUSAGE	linguiça	linguiça	l ĩ ɡ i s ɐ					2900	0
570	Portuguese	Indo-European	sausage	SAUSAGE	chouriço	chouriço	ʃ o ɾ i s u					2902	668
2264	Spanish	Indo-European	sausage	SAUSAGE	salchicha	salchicha	s a l tʃ i tʃ a					2901	667
3943	Yaqui	Uto-Aztecan	sausage	SAUSAGE	salchiicha	salchiicha	s a l tʃ iː tʃ a	True	1.0	Spanish	salchicha	11525	667
5365	ZinacantanTzotzil	Mayan	sausage	SAUSAGE	choris	choris	tʃʰ o ɾ i s	True	1.0	Spanish	chorizo	6656	668
5366	ZinacantanTzotzil	Mayan	sausage	SAUSAGE	lonkanisyo	lonkanisyo	l o n k a n i s j o	True	1.0	Spanish	longaniza	6657	0
6730	Qeqchi	Mayan	sausage	SAUSAGE	salchiich, salchicha	salchiich	s a l tʃ iː tʃ	True	1.0	Spanish	salchicha	6655	667
8589	Otomi	Otomanguean	sausage	SAUSAGE	t'uxfo ts'udi	t'uxfo_ts'udi	t̪ʼ u x f o + tsʼ u d i	False	0.0			8796	0
8590	Otomi	Otomanguean	sausage	SAUSAGE	xikungo	xikungo	x i k u n g o	False	0.0			8797	0
870	Portuguese	Indo-European	saw	SAW	serra	serra	s ɛ ʁ ɐ					2903	669
2578	Spanish	Indo-European	saw	SAW	serrucho	serrucho	s ɛ r u tʃ o					2691	669
2579	Spanish	Indo-European	saw	SAW	sierra	sierra	s j ɛ r a					2691	669
4195	Yaqui	Uto-Aztecan	saw	SAW	seruuchom	seruuchom	s e r uː tʃ o m	True	1.0	Spanish	serrucho	11526	669
5578	ZinacantanTzotzil	Mayan	saw	SAW	kupob	kupob	k u p o b	False	0.0			6659	0
7031	Qeqchi	Mayan	saw	SAW	jachleb’	jachleb’	x a tʃ l e ɓ	False	0.0			6658	0
7032	Qeqchi	Mayan	saw	SAW	xeer	xeer	ʃ eː r	True	1.0	Spanish	sierra	6660	669
8993	Otomi	Otomanguean	saw	SAW	the̲gi	the̲gi	θ æ g i	False	0.0			8798	0
10763	ImbaburaQuechua	Quechuan	saw	SAW	sirruchu	sirruchu	s i ʐ u tʃ u	True	1.0	Spanish	serrucho	10197	669
11956	Wichi	Matacoan	saw	SAW	alhetaj chos	alhetaj_chos	a lˠ e t a x + tʃ o s	False	0.0			4397	0
13237	Mapudungun	Araucanian	saw	SAW	seruchu	seruchu	s e ɻ u tʃ u	True	1.0	Spanish	serrucho	868	669
1479	Portuguese	Indo-European	say	SAY	dizer	dizer	dʒ i z e ʁ					2904	0
3240	Spanish	Indo-European	say	SAY	decir	decir	d e s i ɾ					2692	0
4730	Yaqui	Uto-Aztecan	say	SAY	tejwa	tejwa	t e j w a	False	0.0			11527	0
6036	ZinacantanTzotzil	Mayan	say	SAY	7al	7al	ʔ a l	False	0.0			6662	0
7739	Qeqchi	Mayan	say	SAY	yehok	yehok	j e h o kʰ	False	0.0			6661	0
9870	Otomi	Otomanguean	say	SAY	mä	mä	m ɐ	False	0.0			8799	0
9871	Otomi	Otomanguean	say	SAY	xifi (1)	xifi	x i f i	False	0.0			8800	0
9872	Otomi	Otomanguean	say	SAY	xi'i	xi'i	x i ʔ i	False	0.0			8306	0
9873	Otomi	Otomanguean	say	SAY	xiki	xiki	x i k i	False	0.0			8306	0
11200	ImbaburaQuechua	Quechuan	say	SAY	nina (1)	nina	n i n a	False	0.0			10198	0
12418	Wichi	Matacoan	say	SAY	yuk	yuk	y u k	False	0.0			4398	0
12419	Wichi	Matacoan	say	SAY	fwelh	fwelh	fʷ e l̥	False	0.0			4399	0
13688	Mapudungun	Araucanian	say	SAY	pin	pin	p i n	False	0.0			869	0
259	Portuguese	Indo-European	scale	SCALE	escama	escama	i ʃ k ɐ m ɐ					2905	0
1953	Spanish	Indo-European	scale	SCALE	escama	escama	ɛ s k a m a					2693	0
3676	Yaqui	Uto-Aztecan	scale	SCALE	kuupe	kuupe	k uː p e	False	0.0			11528	0
5092	ZinacantanTzotzil	Mayan	scale	SCALE	merio choy	merio_choy	m e ɾ i o + tʃʰ o j	False	0.0	Spanish	medio	6664	0
6393	Qeqchi	Mayan	scale	SCALE	solel	solel	s o l e l	False	0.0			6663	0
8252	Otomi	Otomanguean	scale	SCALE	kwixi	kwixi	kʷ i x i	False	0.0			8801	0
11506	Wichi	Matacoan	scale	SCALE	lafwinchu’	lafwinchu’	l a fʷ i n tʃ u ʔ	False	0.0			4400	0
481	Portuguese	Indo-European	scar	SCAR	cicatriz	cicatriz	s i k a t ɾ i ʃ					2906	0
2177	Spanish	Indo-European	scar	SCAR	cicatriz	cicatriz	s i k a t ɾ i s					2694	0
3866	Yaqui	Uto-Aztecan	scar	SCAR	yore’eria	yore’eria	j o r e ʔ e r i a	False	0.0			11529	0
5288	ZinacantanTzotzil	Mayan	scar	SCAR	7av lastima	7av_lastima	ʔ a v + l a s t i m a	False	0.0	Spanish	la*stima	6666	0
5289	ZinacantanTzotzil	Mayan	scar	SCAR	senya	senya	s e n j a	True	1.0	Spanish	seNa	6668	670
6624	Qeqchi	Mayan	scar	SCAR	xna'aj tiiq'	xna'aj_tiiq'	ʃ n a ʔ a x + t iː qʼ	False	0.0			6665	0
6625	Qeqchi	Mayan	scar	SCAR	yotolal	yotolal	j o t o l a l	False	0.0			6667	0
6626	Qeqchi	Mayan	scar	SCAR	reetalil tiq'ilal	reetalil_tiq'ilal	r eː t a l i l + t i qʼ i l a l	False	0.0			6669	0
8477	Otomi	Otomanguean	scar	SCAR	señä	señä	s e ɲ ɐ	True	1.0	Spanish	señal	8802	670
8478	Otomi	Otomanguean	scar	SCAR	nthe̲ni	nthe̲ni	n θ æ n i	False	0.0			8803	0
11688	Wichi	Matacoan	scar	SCAR	amuyik	amuyik	a m u j i k	False	0.0			4401	0
1430	Portuguese	Indo-European	school	SCHOOL	escola	escola	i ʃ k ɔ l ɐ					2907	671
3185	Spanish	Indo-European	school	SCHOOL	escuela	escuela	ɛ s k w e l a					2695	671
3186	Spanish	Indo-European	school	SCHOOL	colegio	colegio	k o l e x j o					2695	671
4683	Yaqui	Uto-Aztecan	school	SCHOOL	ejkuela	ejkuela	e j k u e l a	True	1.0	Spanish	escuela	11530	671
5996	ZinacantanTzotzil	Mayan	school	SCHOOL	chanob vun	chanob_vun	tʃʰ a n o ɓ + v u n	False	0.0			6671	0
7688	Qeqchi	Mayan	school	SCHOOL	tzolleb'aal	tzolleb'aal	t z o l + l e ɓ aː l	False	0.0			6670	0
9774	Otomi	Otomanguean	school	SCHOOL	skwela	skwela	s kʷ e l a	True	1.0	Spanish	escuela	8804	671
9775	Otomi	Otomanguean	school	SCHOOL	nguu xa̲di	nguu_xa̲di	n g uː + x ɔ d i	False	0.0			8805	0
11158	ImbaburaQuechua	Quechuan	school	SCHOOL	yachana wasi	yachana_wasi	j a tʃ a n a + w a s i	False	0.0			10199	0
12375	Wichi	Matacoan	school	SCHOOL	tochefwenyajw’et	tochefwenyajw’et	t o tʃ e fʷ e n j a xʷ ʔ e t	False	0.0			4402	0
12376	Wichi	Matacoan	school	SCHOOL	eskwelu	eskwelu	e s kʷ e l u	True	1.0	Spanish	escuela	4403	671
13646	Mapudungun	Araucanian	school	SCHOOL	eskuela	eskuela	e s k u e l a	True	1.0	Spanish	escuela	870	671
13647	Mapudungun	Araucanian	school	SCHOOL	chillkatuwe ruka	chillkatuwe_ruka	tʃ i ʎ k a t u w e + ɻ u k a	False	0.0			871	0
13648	Mapudungun	Araucanian	school	SCHOOL	kolekio	kolekio	k o l e k i o	True	1.0	Spanish	colegio	872	0
1496	Portuguese	Indo-European	scold	SCOLD	repreender	repreender	ʁ e p ɾ e ẽ d e ʁ					2908	0
3260	Spanish	Indo-European	scold	SCOLD	reprender	reprender	r e p ɾ e n d ɛ ɾ					2696	0
4746	Yaqui	Uto-Aztecan	scold	SCOLD	tetejwa	tetejwa	t e t e j w a	False	0.0			11531	0
6050	ZinacantanTzotzil	Mayan	scold	SCOLD	7ilin	7ilin	ʔ i l i n	False	0.0			6673	0
6051	ZinacantanTzotzil	Mayan	scold	SCOLD	7ut	7ut	ʔ u tʰ	False	0.0			6674	0
7754	Qeqchi	Mayan	scold	SCOLD	q'usuk	q'usuk	qʼ u s u kʰ	False	0.0			6672	0
9896	Otomi	Otomanguean	scold	SCOLD	ntsu̲i	ntsu̲i	n ts u i	False	0.0			8806	0
11215	ImbaburaQuechua	Quechuan	scold	SCOLD	rimana (3)	rimana	ʐ i m a n a	False	0.0			10200	0
12433	Wichi	Matacoan	scold	SCOLD	iyeta	iyeta	i j e t a	False	0.0			4404	0
13702	Mapudungun	Araucanian	scold	SCOLD	illkutun	illkutun	i ʎ k u t u n	False	0.0			873	0
283	Portuguese	Indo-European	scorpion	SCORPION	escorpião	escorpião	i ʃ k o ʁ p i ɐ̃ũ					2909	0
1977	Spanish	Indo-European	scorpion	SCORPION	alacrán	alacrán	a l a k ɾ a n					2910	672
1978	Spanish	Indo-European	scorpion	SCORPION	escorpión	escorpión	ɛ s k o ɾ p j o n					2697	0
3694	Yaqui	Uto-Aztecan	scorpion	SCORPION	maachil	maachil	m aː tʃ i l	False	0.0			11532	0
5103	ZinacantanTzotzil	Mayan	scorpion	SCORPION	tzek	tzek	tsʰ e k	False	0.0			6675	0
6412	Qeqchi	Mayan	scorpion	SCORPION	xook’	xook’	ʃ oː kʼ	False	0.0			6291	0
8274	Otomi	Otomanguean	scorpion	SCORPION	penzu̲	penzu̲	p e n z u	False	0.0			8807	0
8275	Otomi	Otomanguean	scorpion	SCORPION	tsoku̲mo	tsoku̲mo	ts o k u m o	False	0.0			8808	0
10358	ImbaburaQuechua	Quechuan	scorpion	SCORPION	alakrán	alakrán	a l a k ɾ a ŋ	True	1.0	Spanish	alacrán	10201	672
11522	Wichi	Matacoan	scorpion	SCORPION	chostilhoj	chostilhoj	tʃ o s t i lˠ o x	False	0.0			4405	0
555	Portuguese	Indo-European	scrape	SCRAPE	raspar	raspar	ʁ a ʃ p a ʁ					2911	0
2250	Spanish	Indo-European	scrape	SCRAPE	raspar	raspar	r a s p a ɾ					2699	0
2251	Spanish	Indo-European	scrape	SCRAPE	rallar	rallar	r a ʝ a ɾ					2699	0
3932	Yaqui	Uto-Aztecan	scrape	SCRAPE	bekta	bekta	b e k t a	False	0.0			11533	673
5348	ZinacantanTzotzil	Mayan	scrape	SCRAPE	hos	hos	h o s	False	0.0			6677	0
6710	Qeqchi	Mayan	scrape	SCRAPE	qirok	qirok	q i ɾ o kʰ	False	0.0			6676	0
6711	Qeqchi	Mayan	scrape	SCRAPE	jochok	jochok	x o tʃ o kʰ	False	0.75	Ch’olan	*joch	6678	0
6712	Qeqchi	Mayan	scrape	SCRAPE	jokok	jokok	x o k o kʰ	False	0.0			6294	0
6713	Qeqchi	Mayan	scrape	SCRAPE	jot'ok	jot'ok	x o tʼ o kʰ	False	0.0			6294	0
6714	Qeqchi	Mayan	scrape	SCRAPE	q'oyok	q'oyok	qʼ o j o kʰ	False	0.0			6293	0
6715	Qeqchi	Mayan	scrape	SCRAPE	jichok	jichok	x i tʃ o kʰ	False	0.0			6294	0
8574	Otomi	Otomanguean	scrape	SCRAPE	ext'e	ext'e	e x t̪ʼ e	False	0.0			8809	673
8575	Otomi	Otomanguean	scrape	SCRAPE	a̲fi	a̲fi	ɔ f i	False	0.0			8810	0
10555	ImbaburaQuechua	Quechuan	scrape	SCRAPE	aspina	aspina	a s p i n a	False	0.0			10202	0
11740	Wichi	Matacoan	scrape	SCRAPE	isit	isit	i s i t	False	0.0			4406	0
13019	Mapudungun	Araucanian	scrape	SCRAPE	kafürün	kafürün	k a f ɨ ɻ ɨ n	False	0.0			874	0
902	Portuguese	Indo-European	sculptor	SCULPTOR	escultor	escultor	i ʃ k uu t o ʁ					2912	674
2615	Spanish	Indo-European	sculptor	SCULPTOR	escultor	escultor	ɛ s k u l t o ɾ					2700	674
4220	Yaqui	Uto-Aztecan	sculptor	SCULPTOR	ejkultoor	ejkultoor	e j k u l t oː r	True	1.0	Spanish	escultor	11534	674
7061	Qeqchi	Mayan	sculptor	SCULPTOR	aj pech’onel	aj_pech’onel	a x + p e tʃʼ o n e l	False	0.0			6679	0
9034	Otomi	Otomanguean	sculptor	SCULPTOR	yaxudo	yaxudo	j a x u d o	False	0.0			8811	0
10781	ImbaburaQuechua	Quechuan	sculptor	SCULPTOR	llagllak	llagllak	ʒ a g ʒ a k	False	0.0			10203	0
25	Portuguese	Indo-European	sea	SEA	mar	mar	m a ʁ					2913	0
1708	Spanish	Indo-European	sea	SEA	mar	mar	m a ɾ					2701	0
3469	Yaqui	Uto-Aztecan	sea	SEA	baawe	baawe	b aː w e	False	0.0			11535	0
4909	ZinacantanTzotzil	Mayan	sea	SEA	nab	nab	n a b	False	0.0			6681	0
6170	Qeqchi	Mayan	sea	SEA	palaw	palaw	p a l a w	False	0.5	Ch’olti’	palaw	6680	0
7950	Otomi	Otomanguean	sea	SEA	däzabi	däzabi	d ɐ z a b i	False	0.0			8812	0
10180	ImbaburaQuechua	Quechuan	sea	SEA	mama kucha	mama_kucha	m a m a + k u tʃ a	False	0.0			10204	0
11338	Wichi	Matacoan	sea	SEA	inot litak	inot_litak	i n o t + l i t a k	False	0.0			4407	0
12563	Mapudungun	Araucanian	sea	SEA	ḻafkeṉ	ḻafkeṉ	l̪ a f k e n̪	False	0.0			875	0
236	Portuguese	Indo-European	seagull	SEAGULL	gaivota	gaivota	ɡ ai v ɔ t ɐ					2914	675
1931	Spanish	Indo-European	seagull	SEAGULL	gaviota	gaviota	g a β j o t a					2702	675
3659	Yaqui	Uto-Aztecan	seagull	SEAGULL	baetabeo	baetabeo	b a e t a b e o	False	0.0			11536	0
8220	Otomi	Otomanguean	seagull	SEAGULL	gabyota	gabyota	g a b j o t̪ a	True	1.0	Spanish	gaviota	8813	675
12782	Mapudungun	Araucanian	seagull	SEAGULL	kawkaw	kawkaw	k a w k a w	False	0.0			876	0
12783	Mapudungun	Araucanian	seagull	SEAGULL	chülle	chülle	tʃ ɨ ʎ e	False	0.0			877	0
1277	Portuguese	Indo-European	season	SEASON	estação	estação	i ʃ t a s ɐ̃ũ					2915	676
3016	Spanish	Indo-European	season	SEASON	estación	estación	ɛ s t a s j o n					2703	676
4563	Yaqui	Uto-Aztecan	season	SEASON	metkuaktia	metkuaktia	m e t k u a k t i a	False	0.0			11537	0
5879	ZinacantanTzotzil	Mayan	season	SEASON	7ora	7ora	ʔ o ɾ a	True	1.0	Spanish	hora	6683	0
5880	ZinacantanTzotzil	Mayan	season	SEASON	tyempo	tyempo	t j e m p o	True	1.0	Spanish	tiempo	6682	0
7514	Qeqchi	Mayan	season	SEASON	estasion	estasion	e s t a s i o n	True	1.0	Spanish	estación	6299	676
7515	Qeqchi	Mayan	season	SEASON	xq’ehil	xq’ehil	ʃ qʼ e h i l	False	0.0			6684	0
9551	Otomi	Otomanguean	season	SEASON	mpadi	mpadi	m p a d i	False	0.0			8814	0
9552	Otomi	Otomanguean	season	SEASON	bongu	bongu	b o n g u	False	0.0			8815	0
9553	Otomi	Otomanguean	season	SEASON	hyethe	hyethe	h j e θ e	False	0.0			8816	0
9554	Otomi	Otomanguean	season	SEASON	mpat'i	mpat'i	m p a t̪ʼ i	False	0.0			8320	0
9555	Otomi	Otomanguean	season	SEASON	nda'ye	nda'ye	n d a ˀj e	False	0.0			8818	0
9556	Otomi	Otomanguean	season	SEASON	ntsenthi	ntsenthi	n ts e n θ i	False	0.0			8819	0
9557	Otomi	Otomanguean	season	SEASON	tset'i	tset'i	ts e t̪ʼ i	False	0.0			8820	0
11046	ImbaburaQuechua	Quechuan	season	SEASON	killa (4)	killa	k i ʒ a	False	0.0			10205	0
12261	Wichi	Matacoan	season	SEASON	lawhoyis	lawhoyis	l a w̥ o j i s	False	0.0			4408	0
1207	Portuguese	Indo-European	second	SECOND	segundo	segundo	s e ɡ ũ d u					2916	0
2939	Spanish	Indo-European	second	SECOND	segundo	segundo	s e ɣ u n d o					2704	0
4492	Yaqui	Uto-Aztecan	second	SECOND	woiria	woiria	w o i r i a	False	0.0			11538	0
7433	Qeqchi	Mayan	second	SECOND	xkab'	xkab'	ʃ k a ɓ	False	0.0			6685	0
9460	Otomi	Otomanguean	second	SECOND	ñoho	ñoho	ɲ o h o	False	0.0			8821	0
10993	ImbaburaQuechua	Quechuan	second	SECOND	ishkayniki	ishkayniki	i ʃ k a j n i k i	False	0.0			10206	0
13481	Mapudungun	Araucanian	second	SECOND	epu inalelu	epu_inalelu	e p u + i n a l e l u	False	0.0			878	0
1436	Portuguese	Indo-European	secret	SECRET	segredo	segredo	s e ɡ ɾ ɛ d u					2917	677
3193	Spanish	Indo-European	secret	SECRET	secreto	secreto	s e k ɾ ɛ t o					2705	677
4689	Yaqui	Uto-Aztecan	secret	SECRET	sekreeto	sekreeto	s e k r eː t o	True	1.0	Spanish	secreto	11539	677
6001	ZinacantanTzotzil	Mayan	secret	SECRET	mukul	mukul	m u k u l	False	0.0			6687	0
7694	Qeqchi	Mayan	secret	SECRET	hasb'	hasb'	h a s ɓ	False	0.0			6686	0
9784	Otomi	Otomanguean	secret	SECRET	nt'ägi	nt'ägi	n t̪ʼ ɐ g i	False	0.0			8822	0
9785	Otomi	Otomanguean	secret	SECRET	njot'i	njot'i	n x o t̪ʼ i	False	0.0			8823	0
11163	ImbaburaQuechua	Quechuan	secret	SECRET	pakalla	pakalla	p a k a ʒ a	False	0.0			10207	0
12382	Wichi	Matacoan	secret	SECRET	katofwenyaja	katofwenyaja	k a t o fʷ e n j a x a	False	0.0			4409	0
13652	Mapudungun	Araucanian	secret	SECRET	ellka zungu	ellka_zungu	e ʎ k a + z u ŋ u	False	0.0			879	0
1301	Portuguese	Indo-European	see	SEE	ver	ver	v e ʁ					2918	0
3041	Spanish	Indo-European	see	SEE	ver	ver	b ɛ ɾ					2706	0
4581	Yaqui	Uto-Aztecan	see	SEE	bicha	bicha	b i tʃ a	False	0.0			11540	0
5894	ZinacantanTzotzil	Mayan	see	SEE	7il	7il	ʔ i l	False	0.0			6689	0
5895	ZinacantanTzotzil	Mayan	see	SEE	7ilbe sat	7ilbe_sat	ʔ i l ɓ e + s a tʰ	False	0.0			6304	0
5896	ZinacantanTzotzil	Mayan	see	SEE	k’ot sat	k’ot_sat	kʼ o t + s a tʰ	False	0.0			6691	0
7539	Qeqchi	Mayan	see	SEE	ilok	ilok	i l o kʰ	False	0.0			6688	0
9589	Otomi	Otomanguean	see	SEE	nu (1)	nu	n u	False	0.0			8824	0
9590	Otomi	Otomanguean	see	SEE	k’äts’i	k’äts’i	k ʔ ɐ tsʼ i	False	0.0			8825	0
11063	ImbaburaQuechua	Quechuan	see	SEE	rikuna (1)	rikuna	ʐ i k u n a	False	0.0			10208	0
12277	Wichi	Matacoan	see	SEE	hiw’en (1)	hiw’en	h i w ʔ e n	False	0.0			4410	0
13548	Mapudungun	Araucanian	see	SEE	pen	pen	p e n	False	0.0			880	0
756	Portuguese	Indo-European	seed	SEED	semente	semente	s e m ẽ tʃ i					2919	678
2452	Spanish	Indo-European	seed	SEED	semilla	semilla	s e m i ʝ a					2707	678
4105	Yaqui	Uto-Aztecan	seed	SEED	bachia	bachia	b a tʃ i a	False	0.0			11541	0
5493	ZinacantanTzotzil	Mayan	seed	SEED	bek’	bek’	ɓ e kʼ	False	0.0			6693	0
6902	Qeqchi	Mayan	seed	SEED	iyaj	iyaj	i j a x	False	0.0			6692	0
8810	Otomi	Otomanguean	seed	SEED	simiya	simiya	s i m i j a	True	1.0	Spanish	semilla	8826	678
8811	Otomi	Otomanguean	seed	SEED	nda̲	nda̲	n d ɔ	False	0.0			8827	0
10686	ImbaburaQuechua	Quechuan	seed	SEED	muyu (1)	muyu	m u j u	False	0.0			10209	678
11878	Wichi	Matacoan	seed	SEED	tokoslhu’	tokoslhu’	t o k o s lˠ u ʔ	False	0.0			4411	0
13157	Mapudungun	Araucanian	seed	SEED	semilla	semilla	s e m i ʎ a	True	1.0	Spanish	semilla	881	678
13158	Mapudungun	Araucanian	seed	SEED	kongi	kongi	k o ŋ i	False	0.0			882	0
13159	Mapudungun	Araucanian	seed	SEED	füṉ	füṉ	f ɨ n̪	False	0.0			883	0
1419	Portuguese	Indo-European	seem	SEEM	parecer	parecer	p a ɾ e s e ʁ					2920	0
3170	Spanish	Indo-European	seem	SEEM	parecer	parecer	p a ɾ e s ɛ ɾ					2708	0
